name,0.csv,1.csv,10.csv,11.csv,12.csv,13.csv,14.csv,15.csv,16.csv,17.csv,18.csv,19.csv,2.csv,20.csv,21.csv,22.csv,23.csv,24.csv,25.csv,26.csv,27.csv,28.csv,29.csv,3.csv,30.csv,31.csv,32.csv,33.csv,34.csv,35.csv,36.csv,37.csv,38.csv,39.csv,4.csv,40.csv,41.csv,42.csv,43.csv,44.csv,45.csv,46.csv,47.csv,48.csv,49.csv,5.csv,50.csv,51.csv,52.csv,53.csv,54.csv,55.csv,56.csv,57.csv,58.csv,59.csv,6.csv,60.csv,61.csv,62.csv,63.csv,64.csv,65.csv,66.csv,67.csv,68.csv,69.csv,7.csv,70.csv,71.csv,72.csv,73.csv,74.csv,75.csv,76.csv,77.csv,78.csv,79.csv,8.csv,9.csv
64.csv,0.0866667,0.0866667,0.0904348,0.0904348,0.088151,0.0826091,0.0852779,0.084359,0.0889344,0.0925787,0.0343997,0.0237882,0.0870612,0.0338782,0.00621118,0.046805,0.0617274,0.0567892,0.0695078,0.0598135,0.0680681,0,0.0756158,0.0866667,0.0726712,0.00571429,0.00857143,0.0165033,0.0688424,0.0367661,0.0635125,0.00901099,0.00938645,0.00575397,0.0873966,0.0227941,0.0273196,0.0569109,0.0926295,0.0881772,0.0702697,0.0970846,0.0903067,0.0980533,0.0998731,0.081108,0.104912,0.0950921,0.122539,0.0952517,0.0986989,0.112667,0.111538,0.129746,0.15282,0.216538,0.086741,0.256724,0.171277,0.416412,0.791201,1,0.880815,0.175971,0.0793189,0.0110723,0.0706201,0.0866667,0.0731321,0.168094,0.150064,0.183203,0.152029,0.0146956,0.068632,0.0667697,0.00641026,0.00641026,0.0904348,0.0837069
65.csv,0.0754167,0.0754167,0.0786957,0.0786957,0.0763062,0.0719647,0.0737525,0.072675,0.0760408,0.0787836,0.0289837,0.025167,0.0757808,0.0356089,0.00668896,0.0468847,0.0569698,0.0524122,0.0653822,0.0556581,0.0607672,0,0.0682898,0.0754167,0.0659959,0.00307692,0.00615385,0.0125196,0.0595479,0.0329817,0.0545434,0.00666667,0.00694444,0.00320513,0.075989,0.0186418,0.0210317,0.0517181,0.0805657,0.0768279,0.0603749,0.0857351,0.0784791,0.0868392,0.0869983,0.0702031,0.0908565,0.0841217,0.113072,0.0839727,0.0871669,0.10197,0.101148,0.121065,0.143345,0.213911,0.0763133,0.255931,0.169129,0.414076,0.697651,0.880815,1,0.172207,0.0781194,0.011708,0.0688166,0.0754167,0.0749491,0.160075,0.132809,0.181938,0.149276,0.0159285,0.0703894,0.0685974,0.00694444,0.00694444,0.0786957,0.0732093
66.csv,0.0765217,0.0765217,0.08,0.08,0.0824358,0.0764891,0.0750789,0.0757744,0.0814775,0.0832401,0.0493058,0.0418061,0.0763466,0.0452376,0.0191919,0.0690875,0.0657125,0.0602365,0.0622509,0.0490955,0.0577042,0.00378788,0.0645384,0.0765217,0.0614555,0.0072601,0.00795455,0.0275336,0.0632916,0.0406809,0.0669865,0.0311237,0.0285244,0.0221699,0.0761344,0.0187075,0.0240546,0.0442268,0.0679739,0.0699581,0.0543384,0.0837962,0.0664623,0.0919059,0.0892943,0.0723496,0.0890106,0.0888305,0.116865,0.0859224,0.084846,0.123491,0.116412,0.153771,0.163584,0.291932,0.0769931,0.347879,0.662222,0.29131,0.216542,0.175971,0.172207,1,0.44709,0.0915344,0.348822,0.0765217,0.235026,0.701728,0.384452,0.363095,0.312108,0.00454545,0.153602,0.155599,0.00878349,0.00878349,0.08,0.0725741
67.csv,0.0345833,0.0345833,0.036087,0.036087,0.03721,0.0346027,0.0344318,0.0345246,0.036746,0.0383001,0.0377369,0.0282609,0.0347351,0.024484,0.0195652,0.0428426,0.0317009,0.0291648,0.0300319,0.0262843,0.0307135,0.008,0.0333635,0.0345833,0.0313161,0.00666667,0.008,0.0333333,0.0349229,0.0252059,0.0370931,0.0346667,0.0291667,0.0248016,0.0348481,0.0113636,0.0206612,0.0315442,0.0306203,0.0256714,0.0257158,0.0326561,0.0291796,0.0379243,0.0345709,0.0330181,0.0342203,0.0372122,0.0527351,0.0372126,0.0392908,0.0582013,0.0550356,0.0735005,0.0798749,0.184704,0.0350322,0.255102,0.325964,0.186291,0.125069,0.0793189,0.0781194,0.44709,1,0.204762,0.780952,0.0345833,0.426304,0.313547,0.171706,0.0886336,0.0772719,0.00952381,0.27381,0.295652,0,0,0.036087,0.0328556
68.csv,0.00708333,0.00708333,0.0073913,0.0073913,0.00812914,0.00764974,0.00715706,0.00717855,0.00814013,0.00873133,0.00483092,0.00724638,0.00711368,0.00621118,0,0.0057971,0.00753055,0.0069281,0.00570574,0.00490196,0.00826055,0.04,0.00667075,0.00708333,0.00864853,0.02,0,0.024,0.00863141,0.0200466,0.00829433,0.02,0.0208333,0.0277778,0.00713883,0.0113636,0.012987,0.0135198,0.011834,0.0112336,0.0143641,0.00924001,0.0106689,0.00904886,0.00955607,0.0066878,0.010663,0.00890071,0.0104467,0.00825122,0.00874271,0.00927605,0.00899022,0.0105144,0.0119206,0.00595238,0.0071748,0.00952381,0.00680272,0.015873,0.0147727,0.0110723,0.011708,0.0915344,0.204762,1,0.0238095,0.00708333,0.0190476,0.0641222,0.035119,0,0.0047619,0,0.0227273,0.0144928,0,0,0.0073913,0.00646978
69.csv,0.0283333,0.0283333,0.0295652,0.0295652,0.0300372,0.0280105,0.0281711,0.0282473,0.0295776,0.0306239,0.0368028,0.0253623,0.0284547,0.0215195,0.0217391,0.0421202,0.0278721,0.0256423,0.0266129,0.0229264,0.0243842,0,0.0278777,0.0283333,0.0233637,0,0.008,0.0207143,0.0279549,0.0105,0.0311661,0.04,0.0333333,0.0208333,0.0285553,0.00649351,0.0136364,0.0192365,0.0210777,0.0156983,0.0146821,0.0232355,0.0198635,0.0277171,0.0238542,0.0267512,0.0222043,0.0272155,0.0410802,0.0278316,0.0301751,0.0477441,0.0447581,0.0627509,0.0679549,0.191534,0.0286992,0.273243,0.344388,0.180952,0.113458,0.0706201,0.0688166,0.348822,0.780952,0.0238095,1,0.0283333,0.5,0.242883,0.133908,0.0912698,0.0746119,0.0119048,0.318182,0.365217,0,0,0.0295652,0.0272212
7.csv,0.9537,0.962147,0.924424,0.922106,0.825714,0.732381,0.835238,0.830476,0.824286,0.769524,0.077619,0.052381,0.966326,0.0685714,0.00904762,0.139524,0.158095,0.144348,0.22,0.134783,0.283043,0.00826087,0.404348,0.966629,0.295833,0.0165217,0.0165217,0.0404348,0.307826,0.09625,0.240435,0.0165217,0.0163636,0.0231818,0.948559,0.0275,0.0475,0.09875,0.274167,0.268333,0.186,0.354583,0.243333,0.36,0.3375,0.911066,0.302917,0.3368,0.308333,0.3612,0.5088,0.417083,0.40625,0.296522,0.271739,0.0573913,0.966588,0.036087,0.0508696,0.063913,0.110417,0.0866667,0.0754167,0.0765217,0.0345833,0.00708333,0.0283333,1,0.0354167,0.109565,0.197826,0.0643478,0.073913,0.00695652,0.0272,0.0196154,0.00653846,0.00653846,0.948391,0.898383
70.csv,0.0354167,0.0354167,0.0369565,0.0369565,0.0386275,0.0365984,0.0353237,0.0354212,0.0372039,0.0371625,0.0417858,0.0227053,0.0355684,0.0274704,0.0173913,0.0446336,0.0309658,0.0284885,0.0296986,0.0265909,0.0326587,0,0.0332065,0.0354167,0.0329531,0.00666667,0.0133333,0.0177778,0.0316769,0.0197059,0.0342839,0.02,0.0138889,0.00595238,0.0352518,0.0170455,0.0206612,0.0345864,0.0339143,0.0314126,0.0183701,0.0336157,0.0352323,0.0367972,0.0326992,0.0330013,0.0320226,0.0351491,0.04842,0.0345496,0.0367541,0.0457268,0.0444788,0.0533362,0.059687,0.0862193,0.0354016,0.115079,0.189418,0.0842491,0.0652079,0.0731321,0.0749491,0.235026,0.426304,0.0190476,0.5,0.0354167,1,0.183102,0.116298,0.0933233,0.0809001,0.0190476,0.763636,0.547826,0.182609,0.182609,0.0369565,0.0337019
71.csv,0.109565,0.109565,0.114545,0.114545,0.115641,0.106698,0.107643,0.107319,0.11526,0.116855,0.0577039,0.0437143,0.108997,0.0513432,0.0221112,0.0862815,0.0759601,0.0696301,0.0751203,0.056447,0.079316,0.00520833,0.0860787,0.109565,0.0826193,0.00767974,0.00575397,0.0229331,0.0847516,0.0540945,0.0831898,0.0273518,0.0258236,0.0249736,0.108879,0.0167258,0.0213613,0.0522407,0.0884622,0.0949836,0.0718024,0.11662,0.0865823,0.123378,0.118315,0.103733,0.116246,0.117515,0.148126,0.111754,0.117114,0.156455,0.145543,0.182184,0.183129,0.227943,0.109379,0.253943,0.464155,0.242026,0.215822,0.168094,0.160075,0.701728,0.313547,0.0641222,0.242883,0.109565,0.183102,1,0.548277,0.349195,0.314003,0.00666667,0.122598,0.113929,0.00890269,0.00890269,0.114545,0.103675
72.csv,0.197826,0.197826,0.206818,0.206818,0.201579,0.185607,0.194876,0.193052,0.204427,0.20293,0.0563159,0.0406403,0.197555,0.047144,0.0124904,0.0882778,0.0825043,0.0756289,0.107996,0.0742835,0.113086,0.00287698,0.134639,0.197826,0.11691,0.00735158,0.00896042,0.0262559,0.121796,0.0608033,0.107509,0.0219435,0.0195531,0.0192569,0.196561,0.0282702,0.0416238,0.082706,0.159882,0.157817,0.129105,0.195004,0.146023,0.203517,0.193754,0.186886,0.186674,0.194626,0.206381,0.187678,0.211257,0.231992,0.221089,0.23353,0.235697,0.152463,0.198094,0.144618,0.254339,0.158839,0.191074,0.150064,0.132809,0.384452,0.171706,0.035119,0.133908,0.197826,0.116298,0.548277,1,0.322218,0.314478,0.0351508,0.080666,0.072835,0.0131342,0.0131342,0.206818,0.188255
73.csv,0.0643478,0.0643478,0.0672727,0.0672727,0.0657533,0.061035,0.0618989,0.0620751,0.0648887,0.0660733,0.0386443,0.0302198,0.0641189,0.0388528,0.010101,0.047048,0.0445238,0.0408135,0.0475856,0.0370515,0.0466935,0,0.0537623,0.0643478,0.0494009,0.00462963,0.00925926,0.0145688,0.0481014,0.0279083,0.0477757,0.0270833,0.023913,0.017567,0.0629314,0.0256133,0.029932,0.0426174,0.0653415,0.0643962,0.0520915,0.0678388,0.0635703,0.0775603,0.0791207,0.059675,0.077562,0.0749413,0.115808,0.0742781,0.074064,0.103455,0.0957244,0.128249,0.129743,0.24098,0.0641876,0.282273,0.463182,0.225714,0.172307,0.183203,0.181938,0.363095,0.0886336,0,0.0912698,0.0643478,0.0933233,0.349195,0.322218,1,0.777172,0.109028,0.092562,0.0971893,0.0108696,0.0108696,0.0672727,0.0603614
74.csv,0.073913,0.073913,0.0772727,0.0772727,0.0758371,0.0696805,0.0701541,0.0702603,0.0761853,0.0786027,0.0411743,0.026921,0.0737379,0.0291741,0.00826446,0.0398521,0.0379371,0.0347757,0.0496392,0.0422322,0.0516717,0,0.0590789,0.073913,0.0540514,0.0107323,0.0145202,0.0211233,0.0496492,0.0420139,0.0491325,0.0222222,0.0195652,0.0145941,0.0725719,0.0217164,0.0232843,0.041007,0.068203,0.0680477,0.054148,0.0758114,0.068176,0.086315,0.0861581,0.068397,0.0831651,0.0834133,0.120029,0.0823511,0.0836989,0.11014,0.100695,0.131948,0.133621,0.200714,0.0738774,0.22197,0.372727,0.18587,0.145985,0.152029,0.149276,0.312108,0.0772719,0.0047619,0.0746119,0.073913,0.0809001,0.314003,0.314478,0.777172,1,0.0938862,0.079379,0.0821932,0.0126482,0.0126482,0.0772727,0.0691542
75.csv,0.00695652,0.00695652,0.00727273,0.00727273,0.00646017,0.00585589,0.00653022,0.00655289,0.00650633,0.00694367,0.011544,0,0.00698819,0,0,0.00284091,0,0,0.00612239,0.00753055,0.00332863,0,0.00663504,0.00695652,0.00305755,0,0.0208333,0.00833333,0.0067719,0.00320513,0.00431377,0.0208333,0,0,0.00701443,0.0238095,0.0136054,0.010239,0.00992652,0.0103331,0.0065018,0.00888303,0.00858345,0.0111571,0.0107691,0.00654379,0.00990106,0.0108982,0.0141954,0.0109893,0.0101622,0.0112584,0.0101291,0.0110312,0.0108286,0.0125,0.00704757,0.01,0.00714286,0.00555556,0.0123016,0.0146956,0.0159285,0.00454545,0.00952381,0,0.0119048,0.00695652,0.0190476,0.00666667,0.0351508,0.109028,0.0938862,1,0.0227273,0.0289855,0.0434783,0.0434783,0.00727273,0.00635548
76.csv,0.0272,0.0272,0.0283333,0.0283333,0.0297317,0.0277896,0.0269973,0.0270703,0.0283606,0.0288699,0.0267045,0.00925926,0.0273165,0.0155303,0,0.0325661,0.0241698,0.023203,0.024959,0.0236004,0.0231052,0,0.0223277,0.0272,0.0241511,0.008,0.008,0.01,0.0208059,0.0156667,0.022096,0.008,0.008,0,0.0269926,0.0194805,0.0181818,0.0342209,0.030175,0.0287421,0.0159702,0.029733,0.0310078,0.0330089,0.0305658,0.025265,0.0307432,0.0314149,0.0430878,0.0302013,0.0318872,0.0369902,0.0359753,0.0431228,0.0494141,0.085124,0.0271024,0.116883,0.0929293,0.082989,0.0607845,0.068632,0.0703894,0.153602,0.27381,0.0227273,0.318182,0.0272,0.763636,0.122598,0.080666,0.092562,0.079379,0.0227273,1,0.717391,0.23913,0.23913,0.0283333,0.0257699
77.csv,0.0196154,0.0196154,0.0204,0.0204,0.0210782,0.0201982,0.0193371,0.0193875,0.0202056,0.0211777,0.0233535,0.01,0.0196994,0.00844444,0,0.0208746,0.0195439,0.0187922,0.0192378,0.0198931,0.0174146,0,0.017192,0.0196154,0.0168695,0.00961538,0.00961538,0.010989,0.01531,0.00787546,0.0181091,0.00961538,0.00961538,0,0.0193687,0.0217391,0.0144928,0.0256166,0.021802,0.0188586,0.0143977,0.021051,0.0217115,0.0233214,0.0222737,0.0181238,0.0227994,0.0229325,0.0359212,0.0230012,0.023599,0.0306097,0.0297155,0.0377824,0.0414064,0.0898551,0.0198687,0.128364,0.0990338,0.0869565,0.0588087,0.0667697,0.0685974,0.155599,0.295652,0.0144928,0.365217,0.0196154,0.547826,0.113929,0.072835,0.0971893,0.0821932,0.0289855,0.717391,1,0.333333,0.333333,0.0204,0.0184255
78.csv,0.00653846,0.00653846,0.0068,0.0068,0.00747881,0.00753776,0.0065845,0.00660427,0.00705413,0.00613809,0.0133333,0,0.00656647,0,0,0.00235294,0.00235294,0.00226244,0.00291005,0.00285714,0.00462476,0,0.0040472,0.00653846,0.00419034,0.0192308,0.0192308,0.00769231,0.00334857,0.00295858,0.00434982,0,0,0,0.00619723,0.0217391,0.0124224,0.0124542,0.00904795,0.00918691,0.00590829,0.00948538,0.0101619,0.0101337,0.0100248,0.00578485,0.0101696,0.00993679,0.00695785,0.00928442,0.00879912,0.00747875,0.007974,0.00902299,0.00936012,0.00543478,0.00662289,0.00869565,0.00621118,0.00483092,0.00538194,0.00641026,0.00694444,0.00878349,0,0,0,0.00653846,0.182609,0.00890269,0.0131342,0.0108696,0.0126482,0.0434783,0.23913,0.333333,1,1,0.0068,0.00601961
79.csv,0.00653846,0.00653846,0.0068,0.0068,0.00747881,0.00753776,0.0065845,0.00660427,0.00705413,0.00613809,0.0133333,0,0.00656647,0,0,0.00235294,0.00235294,0.00226244,0.00291005,0.00285714,0.00462476,0,0.0040472,0.00653846,0.00419034,0.0192308,0.0192308,0.00769231,0.00334857,0.00295858,0.00434982,0,0,0,0.00619723,0.0217391,0.0124224,0.0124542,0.00904795,0.00918691,0.00590829,0.00948538,0.0101619,0.0101337,0.0100248,0.00578485,0.0101696,0.00993679,0.00695785,0.00928442,0.00879912,0.00747875,0.007974,0.00902299,0.00936012,0.00543478,0.00662289,0.00869565,0.00621118,0.00483092,0.00538194,0.00641026,0.00694444,0.00878349,0,0,0,0.00653846,0.182609,0.00890269,0.0131342,0.0108696,0.0126482,0.0434783,0.23913,0.333333,1,1,0.0068,0.00601961
8.csv,0.90607,0.913996,0.972533,0.969665,0.867,0.769,0.877,0.872,0.8655,0.808,0.0815,0.055,0.917524,0.072,0.0095,0.1465,0.166,0.150909,0.23,0.140909,0.295909,0.00863636,0.422727,0.918196,0.308696,0.0172727,0.0172727,0.0422727,0.321818,0.100435,0.251364,0.0172727,0.0171429,0.0242857,0.900031,0.0286957,0.0495652,0.103043,0.286087,0.28,0.19375,0.37,0.253913,0.375652,0.352174,0.862643,0.316087,0.350833,0.321739,0.37625,0.53,0.435217,0.423913,0.31,0.284091,0.06,0.916941,0.0377273,0.0531818,0.0668182,0.115217,0.0904348,0.0786957,0.08,0.036087,0.0073913,0.0295652,0.948391,0.0369565,0.114545,0.206818,0.0672727,0.0772727,0.00727273,0.0283333,0.0204,0.0068,0.0068,1,0.852123
9.csv,0.88825,0.901737,0.846707,0.846163,0.767495,0.681645,0.775,0.772727,0.766122,0.715505,0.0745708,0.0507729,0.916207,0.0662323,0.00889639,0.134661,0.151093,0.138502,0.21001,0.128567,0.271628,0.00815503,0.386921,0.908245,0.283999,0.0163101,0.0163101,0.0379978,0.296101,0.0931087,0.23166,0.0163101,0.0161496,0.0229201,0.943675,0.0264168,0.0459163,0.0949666,0.261063,0.256477,0.179145,0.337832,0.232775,0.342396,0.321859,0.883139,0.288971,0.32073,0.292981,0.343161,0.481843,0.395031,0.385501,0.283299,0.260546,0.0554347,0.900179,0.0347109,0.0481704,0.0612797,0.106228,0.0837069,0.0732093,0.0725741,0.0328556,0.00646978,0.0272212,0.898383,0.0337019,0.103675,0.188255,0.0603614,0.0691542,0.00635548,0.0257699,0.0184255,0.00601961,0.00601961,0.852123,1
