,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
11010,62,14,95,13,75,44,60,67,88,67,94,31,4,62,8,63,65,3,54,80
11248,71,2,44,41,3,52,13,74,87,90,36,22,78,64,93,63,41,7,55,60
5468,3,27,72,23,10,75,10,47,32,93,3,62,80,75,59,63,58,41,56,62
10817,90,7,27,29,11,97,23,88,49,95,90,79,35,7,0,63,20,36,30,43
10791,72,5,44,43,94,82,20,75,20,77,54,88,50,96,33,63,40,71,23,95
4784,57,32,27,67,49,97,17,5,33,6,49,79,25,14,70,63,55,52,31,76
10899,22,5,63,9,82,16,0,23,28,12,94,16,84,30,70,63,32,2,59,9
10203,47,43,47,7,21,13,69,42,59,25,61,80,66,80,92,63,98,97,74,80
11063,90,30,79,25,35,43,85,89,14,17,47,83,30,52,55,63,2,43,43,36
5342,63,72,58,57,69,59,36,50,6,71,2,61,25,10,68,63,18,30,78,87
10070,9,74,81,7,90,17,42,30,99,34,10,63,51,72,61,64,66,49,69,75
4885,4,11,95,11,11,46,41,74,35,63,44,45,68,97,59,64,63,37,98,25
11086,44,93,93,24,17,73,15,33,45,8,35,19,17,46,36,64,36,64,84,69
10901,41,79,26,91,85,9,27,82,31,75,48,73,92,54,1,64,92,73,34,91
10745,31,55,33,75,53,24,99,83,20,0,89,16,13,8,27,64,1,31,78,64
11226,58,66,90,19,79,80,82,96,93,9,38,96,91,30,34,64,19,72,39,80
11259,54,11,95,65,79,18,0,20,36,26,98,35,87,36,75,64,9,40,81,16
10894,22,99,31,43,38,60,96,72,89,74,49,54,51,7,17,65,74,28,50,93
10904,35,77,3,18,47,64,73,36,34,0,29,82,90,79,30,65,46,89,75,72
10988,41,38,14,83,48,98,81,5,54,7,39,62,89,70,6,65,62,65,38,26
11279,11,91,38,22,63,54,87,99,16,68,15,12,8,61,47,65,52,77,72,43
10995,7,16,35,66,46,30,50,55,90,32,18,55,1,40,24,65,28,85,25,40
11149,88,36,99,14,72,83,99,69,96,51,44,28,89,87,11,65,80,39,56,31
5069,91,1,33,4,12,15,71,63,30,98,83,99,42,96,81,65,79,24,56,96
10210,0,32,41,2,80,89,30,53,16,21,52,14,64,83,33,65,27,23,85,14
10209,54,74,36,51,56,27,84,34,73,24,56,88,88,20,20,65,98,62,25,41
5013,28,58,62,54,9,16,46,61,84,83,36,59,17,62,40,65,65,27,27,46
11205,29,25,52,4,13,1,15,35,64,2,24,55,57,23,69,65,78,30,90,72
11038,95,90,57,92,64,87,50,95,58,16,71,73,10,60,77,66,35,97,29,69
10960,51,14,0,32,91,40,29,80,98,15,64,39,66,29,27,66,86,33,78,73
10236,74,53,89,5,28,6,65,38,38,23,90,27,58,87,14,66,22,53,78,14
10157,0,11,26,31,66,17,78,60,67,12,93,6,11,98,96,66,85,36,5,30
11058,35,99,59,31,76,38,60,27,3,38,68,89,46,67,11,66,17,87,29,4
5113,63,90,62,15,45,10,42,59,15,89,70,26,30,55,68,66,95,17,77,91
5039,36,18,42,24,95,82,56,60,58,96,96,98,49,29,39,66,45,21,9,90
5273,34,67,7,85,41,40,12,38,74,7,16,23,1,67,21,66,3,8,77,43
11117,34,1,86,21,91,2,19,14,68,8,40,22,3,47,43,66,68,84,73,85
11266,64,11,36,55,65,39,82,57,74,89,61,5,31,60,60,66,58,31,86,92
11065,27,92,4,78,81,53,19,43,83,29,16,88,65,5,9,66,7,63,83,68
10932,84,37,73,7,87,53,46,95,83,6,1,72,59,17,78,66,23,57,92,77
5170,4,70,84,75,68,36,8,15,67,98,96,38,67,84,25,67,69,52,37,1
4882,2,10,25,70,68,39,28,29,83,90,63,36,20,6,74,67,6,30,30,48
11202,88,88,64,46,5,73,60,58,50,80,21,74,99,67,50,67,34,88,38,72
5256,40,18,39,26,87,49,33,59,64,33,82,30,84,21,10,67,28,38,39,90
10176,89,40,58,14,89,17,4,87,79,18,98,74,3,88,31,67,21,26,33,77
10737,45,56,33,79,57,96,34,23,44,72,23,98,52,37,14,67,64,74,96,19
10818,90,67,12,59,37,22,3,58,21,8,23,48,26,74,57,67,55,83,62,0
10816,47,3,42,5,19,98,46,29,9,99,79,13,14,65,79,67,75,1,24,86
5051,87,29,93,42,93,20,2,48,67,81,42,33,40,65,52,67,85,7,4,57
11033,22,22,9,50,48,80,15,7,56,19,50,63,99,48,72,68,45,1,88,63
4834,61,1,51,8,26,58,54,41,61,42,96,40,6,88,80,68,24,45,62,70
10829,19,88,44,80,50,29,31,9,87,43,69,19,97,37,86,68,31,9,64,13
4782,69,61,54,75,58,70,18,90,42,4,93,83,22,44,2,68,67,30,41,37
10991,11,23,63,53,68,66,67,41,23,46,41,36,75,74,31,68,82,56,23,53
10161,91,66,3,90,6,60,5,39,60,90,20,24,71,68,23,68,50,87,67,8
10872,34,82,51,18,82,93,25,39,31,45,28,12,65,55,45,68,61,50,4,39
11036,61,35,37,47,16,58,81,41,8,81,0,7,28,99,91,68,26,37,83,77
11237,25,46,36,90,84,72,73,51,15,56,80,46,13,38,3,68,26,70,94,3
5208,67,33,86,70,52,82,6,48,58,3,41,49,83,57,88,68,17,20,98,53
10112,46,87,81,31,95,14,94,60,93,99,8,36,78,27,31,68,4,42,19,63
10777,83,18,76,1,63,47,88,87,73,90,2,32,96,53,37,68,86,20,78,87
10763,36,23,63,52,21,49,32,44,12,10,14,93,30,71,33,68,22,25,70,6
10804,55,15,66,97,56,83,14,95,11,87,93,55,52,78,94,69,77,79,90,26
10927,88,12,24,6,31,10,21,68,83,47,39,95,60,12,25,69,36,84,73,61
10862,4,27,30,93,11,30,87,26,16,67,97,23,35,9,79,69,27,76,10,33
11116,44,57,55,95,74,99,45,83,72,45,60,81,40,80,74,69,71,32,72,98
10779,73,76,64,91,7,39,98,88,81,44,35,41,51,11,76,69,39,81,66,81
11020,80,74,95,17,21,83,2,55,16,89,45,13,96,31,39,69,42,20,81,55
11166,13,22,97,94,96,6,42,74,62,29,82,16,79,8,98,69,35,15,23,7
10852,5,56,47,17,83,57,68,7,4,29,86,64,35,73,96,69,15,70,73,32
10111,38,86,87,36,56,9,62,30,89,52,81,92,60,56,17,69,88,82,2,11
5330,23,57,11,76,81,82,15,99,14,44,14,79,31,72,85,69,77,14,73,67
10913,83,46,85,51,59,58,2,78,28,74,18,31,6,45,64,69,14,50,29,55
5093,39,30,14,40,83,33,47,95,37,57,37,87,50,51,32,69,67,1,85,18
10784,99,40,9,3,58,69,87,41,54,30,37,85,35,69,35,69,22,3,52,35
5202,55,81,99,13,43,99,15,14,33,37,62,89,52,40,51,69,71,1,64,23
11190,5,30,55,81,25,87,2,47,86,29,97,1,19,41,33,70,84,3,26,98
5149,87,27,43,10,2,50,37,77,82,54,79,8,47,74,48,70,13,47,16,29
10219,67,56,83,14,25,42,78,9,42,82,35,41,71,96,3,70,82,73,30,56
11054,48,56,17,42,69,72,55,9,11,10,40,15,30,20,36,70,6,23,86,54
5031,93,6,32,90,22,94,15,31,10,61,13,60,87,15,15,70,7,24,38,78
11115,84,31,95,0,84,85,29,40,58,55,61,2,41,56,13,70,84,18,47,35
11029,78,3,97,91,72,27,44,91,78,13,62,23,80,88,90,70,3,62,99,36
10754,72,19,15,21,22,30,40,84,26,29,30,70,76,77,29,70,46,84,95,5
11100,73,70,34,54,64,32,94,51,41,29,45,43,75,18,58,70,84,75,23,35
11245,26,70,4,8,88,10,7,55,77,87,63,21,58,82,88,70,57,41,20,79
11219,81,13,37,9,5,53,33,35,23,88,42,42,96,9,62,70,55,34,62,65
10169,37,98,27,88,29,99,65,48,39,31,89,18,61,57,35,70,34,47,93,61
11072,69,32,71,26,95,48,83,33,44,24,6,97,49,28,49,70,31,96,81,80
10882,95,33,77,8,19,92,3,41,21,69,28,44,17,16,80,70,94,73,88,43
10955,14,16,86,14,35,95,27,64,73,81,67,65,39,51,42,71,91,18,89,3
11159,78,81,54,45,89,14,41,71,74,13,7,37,34,33,58,71,62,36,64,59
4917,94,28,16,83,46,49,10,78,49,98,92,41,41,21,83,71,18,34,74,75
10911,86,11,27,58,48,79,72,24,75,15,97,50,45,80,56,71,94,10,32,12
10905,5,64,20,86,91,74,96,47,78,26,80,44,81,44,6,71,86,21,53,44
4930,1,81,73,8,25,15,18,63,61,55,40,14,98,64,40,71,86,32,20,68
11071,96,38,17,3,9,17,50,83,60,44,49,27,85,77,94,71,31,68,86,7
10186,19,10,37,23,11,58,72,19,97,60,37,85,5,83,47,71,29,15,17,68
10290,89,59,98,57,91,23,56,20,23,87,59,97,81,60,69,71,98,28,92,31
10742,62,35,52,4,69,18,5,16,18,63,63,60,88,46,96,71,20,31,20,67
10766,63,51,53,23,67,52,54,39,46,34,29,58,64,65,26,71,90,41,40,78
5252,54,69,96,37,86,78,57,43,80,19,3,64,80,59,55,72,26,38,77,92
10173,17,22,7,58,84,14,39,8,75,29,52,82,54,19,33,72,69,48,46,92
11194,76,73,3,8,90,14,18,31,51,27,49,85,55,42,98,72,92,14,8,4
11106,87,0,49,29,41,54,14,95,4,13,16,71,27,3,45,72,33,13,50,3
11188,39,74,34,23,71,48,21,19,73,11,36,70,25,89,62,72,80,96,83,38
5041,90,32,71,30,63,20,79,68,34,79,53,1,55,21,78,72,35,51,18,36
10876,70,1,58,86,67,79,84,41,91,43,89,27,86,48,15,72,16,68,15,73
10048,24,39,49,28,52,23,44,99,17,74,89,46,19,19,8,72,99,33,86,98
10963,35,70,38,16,14,69,94,20,74,94,7,49,70,79,49,72,25,13,61,58
4947,82,0,30,62,56,86,92,77,42,10,38,79,30,74,96,72,95,5,74,50
10786,28,31,41,5,57,23,77,66,53,59,28,54,27,85,75,72,48,60,70,49
11258,37,2,19,39,95,5,46,7,41,96,15,65,65,91,29,72,86,66,68,96
10277,43,30,65,94,30,38,19,63,28,78,96,55,64,62,19,72,81,80,55,68
10959,26,80,91,29,53,19,7,73,95,46,23,37,40,23,66,73,43,75,94,19
4825,26,61,0,55,3,62,93,58,95,11,77,87,58,77,7,73,38,55,14,31
10761,16,9,93,94,65,97,83,17,96,35,30,94,6,53,14,73,57,30,46,15
11007,22,27,69,13,96,27,25,85,81,22,8,98,72,20,97,73,72,38,97,87
10943,92,1,65,83,82,27,61,74,61,50,12,61,83,8,40,73,79,62,59,22
10039,87,32,83,19,61,59,91,52,99,56,79,69,0,18,59,73,77,20,4,67
11079,54,19,98,71,88,7,7,37,14,27,98,33,48,59,84,73,30,30,25,15
10929,51,37,18,48,80,49,9,35,58,14,59,69,80,14,88,73,68,50,4,50
4931,23,20,49,72,52,64,12,5,47,12,23,96,59,55,77,73,72,50,76,51
5036,70,73,21,33,97,80,76,93,41,29,87,1,35,80,45,73,89,47,17,73
5522,72,37,64,15,73,43,83,54,10,84,41,34,55,54,39,73,49,36,69,2
10143,85,4,4,41,19,29,52,17,52,94,12,47,20,20,40,74,53,58,29,3
4843,19,61,67,73,3,5,91,56,14,73,60,23,41,21,51,74,50,2,86,35
11185,87,74,69,98,47,62,63,45,5,47,89,66,78,77,66,74,85,78,80,20
5532,44,89,77,47,12,62,1,24,36,24,53,6,28,9,10,74,25,22,9,12
10790,80,2,29,77,91,54,34,89,86,15,38,83,50,30,62,74,19,57,92,19
10906,37,8,80,4,5,15,92,12,40,42,10,51,13,3,68,74,85,74,12,54
10068,94,86,13,22,0,88,78,86,84,85,83,44,2,98,44,74,64,38,80,11
10037,48,97,85,41,49,36,69,89,62,9,78,14,38,33,7,75,28,13,12,82
4887,83,19,81,47,53,37,44,84,41,11,81,13,63,41,80,75,78,36,60,15
5003,61,41,76,20,96,20,65,90,90,64,73,33,91,74,70,75,99,4,34,17
4738,49,98,19,31,70,12,47,61,36,39,24,76,75,43,88,75,40,27,22,74
11243,73,3,7,2,2,33,79,87,88,73,23,93,41,62,49,75,51,96,41,81
4835,32,1,86,45,2,85,78,93,69,54,60,77,42,26,46,75,65,49,85,39
10776,97,3,85,97,68,54,81,28,89,99,89,24,85,73,41,75,58,51,47,99
10171,78,86,38,44,46,20,91,83,70,99,43,64,36,59,56,75,98,60,95,87
11076,79,67,77,3,86,35,2,43,99,22,87,2,33,26,47,75,52,7,77,30
10281,72,86,20,98,66,28,54,83,36,11,78,24,19,61,44,76,77,95,61,9
10093,46,10,49,54,28,24,3,69,65,65,52,82,82,7,69,76,68,46,72,7
10875,18,1,70,29,70,96,6,6,65,10,4,6,54,73,5,76,56,4,61,0
10866,12,40,0,42,16,64,65,77,37,8,74,29,51,80,55,76,91,17,9,35
10042,16,14,59,10,96,76,48,2,8,17,15,4,4,59,45,76,94,18,95,75
5175,0,12,56,38,87,88,41,18,46,72,89,84,15,53,67,77,74,18,28,32
11103,43,91,48,32,91,50,36,1,65,59,19,88,18,14,24,77,84,37,59,7
11173,55,93,19,30,83,98,37,36,88,91,58,18,52,77,37,77,22,97,67,87
10870,8,3,15,34,56,87,99,61,78,15,81,89,2,80,55,77,73,86,22,9
10994,74,85,20,86,4,68,90,91,76,56,85,31,20,11,8,77,41,93,25,41
10262,34,98,23,58,74,92,8,36,92,55,95,24,81,94,17,77,78,18,42,42
11179,47,90,94,95,90,27,7,77,1,13,64,36,9,7,81,77,8,67,97,11
11130,56,30,91,63,38,67,3,71,46,76,54,78,47,77,7,77,59,79,90,95
10259,81,8,18,30,89,41,35,97,51,77,82,7,7,71,5,77,18,30,78,51
10917,7,85,15,20,16,77,25,50,19,12,38,68,88,93,40,77,49,17,56,47
5507,54,37,95,68,1,81,93,65,67,42,15,44,37,73,74,77,88,31,46,38
10183,95,13,46,4,19,56,11,93,58,41,94,17,26,53,76,77,32,49,77,40
10225,25,80,33,89,82,58,60,69,92,78,80,89,98,30,59,77,8,11,9,27
11061,48,81,19,43,25,20,63,76,72,36,10,95,69,94,49,78,27,92,76,7
5020,5,99,25,66,54,63,18,13,22,55,75,78,44,79,59,78,51,40,85,81
11160,80,58,78,59,29,23,77,92,47,57,74,52,57,72,67,78,35,15,73,20
10792,66,36,1,13,92,56,76,46,72,19,62,54,52,38,3,79,94,83,97,86
11147,77,90,10,95,44,36,45,27,52,41,54,24,49,84,74,79,55,64,73,65
10850,84,32,27,18,83,57,11,70,37,14,50,55,96,32,72,79,87,41,52,22
4848,45,86,30,96,7,77,25,48,74,8,89,67,21,40,19,79,70,44,45,52
5281,61,3,99,57,56,38,43,43,37,3,43,46,99,68,30,79,80,13,84,39
11046,27,73,72,35,28,78,34,80,43,61,98,67,7,11,56,79,53,31,26,44
11045,31,7,30,7,27,45,56,38,44,31,54,34,34,43,85,79,9,28,64,75
11178,86,31,60,4,11,75,0,22,14,79,26,98,48,20,6,79,32,98,23,14
10950,54,11,79,80,81,60,78,94,44,82,45,95,69,60,13,79,82,11,12,81
5262,31,3,93,10,15,4,90,61,9,97,98,29,34,55,72,79,10,19,60,53
10941,65,85,89,81,92,14,75,9,54,57,25,26,37,74,70,79,50,21,8,60
11027,52,12,3,72,10,92,76,70,8,94,86,84,77,89,48,79,46,61,68,63
11127,2,87,35,93,20,53,74,42,40,50,34,14,98,99,78,80,25,37,84,74
11014,28,3,21,87,54,90,41,89,52,0,78,46,18,98,76,80,19,31,24,43
11174,39,74,73,94,21,78,63,19,89,21,72,92,33,94,60,80,66,36,90,28
4859,91,20,54,69,6,99,46,4,51,65,72,70,5,58,56,80,91,11,11,28
11037,70,67,67,75,34,25,3,15,34,44,72,2,92,13,6,80,54,16,42,73
10738,7,82,93,67,31,91,11,11,76,47,57,85,27,56,51,80,35,86,34,8
11201,77,20,90,94,20,61,55,96,18,69,48,46,9,26,52,80,38,21,49,58
11153,27,52,87,18,74,38,41,85,35,76,30,16,89,24,2,81,51,67,60,27
11134,46,25,44,28,14,61,30,50,93,76,91,90,51,76,98,81,66,37,55,94
11139,53,56,78,28,94,43,93,67,80,22,71,97,13,26,90,81,32,61,0,72
10105,82,96,42,23,70,96,0,50,5,18,63,82,38,9,99,81,55,43,82,75
10887,39,61,70,26,25,13,22,80,86,18,34,6,56,34,49,81,4,45,51,20
10863,76,49,37,57,24,86,71,57,3,78,2,21,26,40,59,81,21,47,63,51
4761,59,88,94,95,62,45,2,67,57,25,6,29,29,74,81,81,72,5,21,34
10799,62,55,91,59,63,30,78,90,13,42,94,82,54,47,80,81,74,81,84,99
5481,5,30,7,39,61,73,17,20,36,95,87,35,26,69,37,81,55,13,43,70
10227,68,60,88,81,44,60,60,96,72,54,72,99,98,28,88,81,23,15,21,40
5150,5,68,29,95,25,12,66,68,44,65,90,42,2,59,21,81,89,23,23,20
11211,85,2,7,12,68,55,40,70,12,63,59,76,25,66,85,81,49,18,9,24
10138,86,58,27,7,33,9,3,39,10,63,67,35,40,41,65,82,93,21,60,28
10912,97,93,3,92,47,90,69,98,71,73,0,75,55,7,28,82,8,6,69,3
10013,84,63,2,42,46,14,44,11,78,39,88,60,12,3,85,82,29,43,12,99
10814,70,70,3,7,79,42,73,57,83,48,73,0,34,18,10,82,40,74,30,72
10962,78,78,70,43,64,4,35,97,39,2,20,53,11,30,16,82,94,67,66,5
11002,89,85,79,74,93,4,86,75,60,58,80,71,36,28,16,82,33,44,63,22
11122,65,82,6,11,12,15,89,19,42,0,82,33,51,20,16,82,78,50,24,22
5169,33,79,8,66,88,23,26,58,17,14,5,17,61,19,31,82,39,25,33,23
10167,82,79,28,30,22,25,25,70,32,5,22,71,31,74,67,82,27,89,88,41
10208,14,58,25,85,88,86,36,40,8,20,48,19,30,20,4,82,41,24,17,99
5209,97,28,3,14,48,47,14,74,14,45,16,10,63,36,4,82,68,26,32,75
11111,82,2,22,23,24,19,77,31,62,68,44,78,84,12,11,82,7,26,96,23
11089,37,29,96,61,83,42,3,86,28,81,84,18,31,71,97,82,42,57,87,9
11003,53,64,12,84,64,0,53,25,19,11,70,27,19,95,81,82,16,12,20,68
10087,72,70,89,99,17,95,51,79,80,69,22,76,61,57,91,83,98,39,41,22
11081,10,15,38,35,59,53,83,95,49,97,89,56,38,10,62,83,17,75,63,39
10793,93,64,61,19,7,9,63,3,90,16,18,95,23,35,49,83,21,99,50,27
5097,31,57,93,56,27,70,55,44,84,43,79,32,93,5,50,83,54,18,43,24
11277,46,70,70,22,67,63,61,17,54,39,91,25,15,3,37,83,44,65,37,59
10931,41,66,10,72,37,60,65,4,4,20,15,19,58,0,62,83,79,23,8,11
5315,91,92,78,97,90,68,47,34,71,84,50,60,8,9,39,83,98,53,41,12
11113,82,79,9,28,98,31,66,80,84,44,19,10,74,18,25,83,45,70,62,90
11272,54,94,32,11,96,95,83,29,50,43,24,13,83,60,5,83,21,18,57,27
11066,46,22,15,74,43,36,64,39,54,89,44,10,16,72,53,83,15,48,95,86
11268,8,59,20,89,10,63,4,50,44,91,46,6,11,81,60,84,8,3,73,36
5085,3,30,54,41,62,52,79,67,83,53,87,6,82,75,13,84,24,49,83,45
10812,16,36,25,35,74,27,22,60,4,45,99,47,95,63,19,84,83,89,43,83
11000,72,28,36,99,54,14,24,51,21,75,83,82,25,78,18,84,32,69,3,94
11199,83,83,82,30,37,33,51,83,0,92,65,6,44,62,11,85,97,33,30,67
11155,18,55,96,76,8,50,6,41,1,58,16,62,45,5,10,85,63,27,8,84
11288,62,77,65,75,14,85,16,8,68,40,0,97,76,2,45,85,94,25,52,29
11131,50,24,45,67,58,4,7,82,76,69,54,40,45,8,64,85,37,92,71,48
10234,51,73,51,47,17,52,77,31,40,52,66,53,67,43,61,85,16,50,0,2
10223,63,9,57,81,42,21,56,47,32,88,87,99,72,48,3,85,17,51,38,53
10191,11,24,87,40,35,49,18,4,11,13,21,19,26,71,38,85,23,64,3,5
10178,64,57,24,57,14,94,46,11,37,7,51,93,92,51,10,85,38,86,57,22
10139,5,41,76,80,54,84,61,67,12,6,51,75,18,20,17,85,58,16,82,20
5120,72,56,48,29,97,35,74,84,25,34,24,75,82,36,61,85,66,54,39,71
5145,83,38,4,16,35,49,54,87,60,5,89,53,91,70,6,85,67,50,48,85
11001,6,43,21,57,93,78,48,38,21,16,79,44,68,23,76,85,98,21,88,83
11244,79,7,74,15,48,52,89,35,73,48,36,58,44,12,47,86,72,63,52,11
4829,44,13,4,42,92,9,60,62,61,15,80,84,1,68,66,86,76,3,31,76
11123,96,44,87,45,9,56,2,38,10,18,59,45,46,36,9,86,5,24,79,42
5501,89,62,70,3,31,22,40,3,1,38,56,10,41,4,52,86,95,36,10,95
5218,52,12,55,15,28,19,73,95,97,83,56,1,74,26,99,86,80,5,44,99
10237,61,1,71,9,69,6,94,34,36,92,17,80,90,49,38,86,98,46,51,26
10180,83,65,22,84,7,98,90,84,30,64,98,62,37,69,53,86,66,86,55,26
11006,33,87,29,6,96,93,69,95,11,89,67,26,92,87,69,86,11,52,30,60
10936,42,46,70,84,57,69,8,72,67,90,82,43,15,52,44,86,77,76,57,10
10945,38,13,46,92,99,36,9,34,16,2,12,24,10,81,34,86,41,10,42,69
10946,27,18,61,55,91,57,76,89,37,45,60,54,48,63,53,86,69,66,34,22
10774,12,71,29,63,97,92,43,70,20,93,90,52,31,24,98,86,1,46,57,98
10797,39,66,45,52,69,71,53,63,41,77,59,56,98,66,50,86,10,62,95,14
10733,62,76,29,41,76,96,11,45,47,29,3,5,26,38,31,87,57,13,30,41
10025,72,35,34,62,84,25,37,41,28,77,68,33,6,2,3,87,70,7,31,26
5222,55,2,7,41,4,36,97,13,28,92,69,72,13,82,86,87,74,10,68,61
10783,47,5,89,47,80,69,9,76,1,28,21,68,24,21,76,87,78,58,15,38
10765,74,8,91,78,20,49,2,65,91,18,81,95,9,58,89,87,26,86,69,71
10838,11,20,50,33,53,98,89,50,72,74,13,34,38,67,20,87,98,58,71,62
11034,14,63,60,74,45,18,98,13,96,34,9,34,24,53,66,87,5,58,48,73
10869,35,90,6,84,65,57,9,47,38,50,90,43,48,56,63,87,0,53,90,50
5382,3,48,68,1,80,22,52,46,13,4,87,59,43,41,97,87,59,26,13,30
11157,20,0,97,76,84,47,33,7,93,47,12,41,4,50,12,87,44,85,17,26
4960,69,35,27,42,96,34,13,24,21,25,87,19,29,35,48,87,91,51,11,9
4792,97,80,44,58,29,3,37,29,64,33,38,37,86,84,9,87,93,50,77,79
5232,92,8,98,79,92,93,40,51,61,14,97,87,83,19,86,88,75,48,96,92
10283,0,95,9,0,59,51,0,48,2,5,98,51,74,71,51,88,75,97,62,32
10200,12,93,56,24,21,60,90,93,16,85,81,19,91,5,62,88,60,15,53,68
11059,44,40,58,72,78,51,5,26,3,65,45,60,80,11,37,88,83,25,99,68
10830,43,36,69,87,2,84,5,49,33,18,36,16,47,39,77,88,5,51,46,40
5065,58,39,59,9,94,57,8,91,73,99,29,79,94,15,23,89,87,48,30,86
10741,39,71,62,51,72,7,1,39,31,75,7,53,33,43,57,89,69,24,74,5
11170,62,25,11,81,99,52,77,41,10,93,59,83,52,43,82,89,7,96,76,24
4883,16,70,52,14,12,18,8,68,85,9,67,7,80,18,59,89,38,39,60,49
10980,37,1,84,80,37,57,77,27,14,28,55,53,93,8,77,89,32,85,4,52
4830,55,13,89,59,95,36,82,55,54,18,42,18,8,70,89,89,40,24,14,19
4819,37,10,12,31,32,44,47,14,20,44,25,24,97,75,40,89,14,7,10,33
4927,44,55,45,53,9,70,74,82,6,37,98,49,25,42,24,89,79,1,74,75
10751,72,28,59,87,15,62,6,19,20,73,73,93,70,11,14,89,88,19,50,43
11067,6,92,95,58,32,37,98,36,83,32,0,87,77,35,34,89,48,75,79,76
11224,25,26,29,55,50,74,9,7,72,18,20,88,74,98,64,90,14,78,91,20
11265,49,39,93,90,33,77,99,67,13,97,13,79,52,21,26,90,75,7,85,61
4836,78,76,50,60,49,79,87,35,82,5,71,31,53,30,8,90,85,14,38,24
5307,55,96,41,3,53,58,87,13,2,34,15,49,81,19,73,90,6,53,6,79
10747,25,97,8,65,19,23,16,44,80,38,61,69,21,47,67,90,10,76,22,60
11206,44,81,17,26,32,90,71,35,84,87,83,13,94,81,40,90,4,21,1,45
5356,28,74,69,44,12,86,54,12,79,30,64,44,71,97,95,90,40,12,36,63
10168,96,37,3,29,66,44,33,44,22,57,68,33,72,16,41,90,87,46,40,80
10300,52,95,30,90,1,40,96,24,57,84,82,27,25,1,52,91,57,83,78,95
10970,28,84,7,66,89,10,80,70,8,87,36,83,31,48,8,91,49,29,7,69
10744,59,71,16,96,35,79,80,62,10,30,56,80,74,87,55,91,5,29,44,80
5420,75,96,52,17,17,68,9,95,86,26,61,91,84,58,66,91,61,14,32,94
11047,97,22,12,83,34,30,66,96,11,46,94,30,96,61,4,91,3,96,87,17
10907,43,68,86,97,91,27,20,55,27,1,88,60,8,61,86,91,26,2,21,56
5542,49,33,22,10,68,68,70,39,36,87,4,74,44,99,67,91,6,39,21,10
10849,11,35,37,32,91,85,14,17,34,10,48,79,78,85,78,91,47,30,90,90
10975,75,34,47,57,21,53,32,70,48,96,18,52,48,79,64,92,39,17,23,33
10743,2,2,7,10,48,44,65,23,77,81,89,81,18,8,32,92,86,81,95,39
10976,4,81,6,15,49,0,41,6,90,2,53,77,12,86,82,92,50,31,9,72
11203,88,86,45,60,70,6,95,4,96,5,22,55,8,10,49,92,29,76,82,85
10154,81,46,75,51,0,68,41,1,56,22,25,49,67,47,33,92,46,79,93,12
10897,82,85,24,53,94,75,96,86,83,60,65,7,11,22,97,92,59,11,50,76
5230,82,56,35,43,42,57,73,65,36,27,68,45,36,39,20,92,31,11,10,1
5186,12,6,68,10,58,48,47,57,82,51,82,75,21,69,31,92,13,3,92,73
5496,38,50,19,45,17,32,64,15,92,9,38,33,1,64,24,92,7,36,68,82
5311,27,49,96,52,2,62,74,88,49,38,96,12,13,37,52,93,87,0,97,1
11070,36,59,51,92,60,2,82,87,13,41,84,49,42,53,32,93,61,99,84,90
4973,52,69,77,53,42,32,76,26,23,5,8,10,83,26,23,93,32,34,48,71
10952,71,32,28,29,94,31,41,79,87,91,82,1,74,80,4,93,2,76,34,54
11119,69,48,55,8,41,84,93,79,59,47,84,15,31,46,9,93,24,73,0,11
10149,36,41,65,93,80,42,24,33,18,77,74,53,45,15,60,93,82,60,78,63
10865,7,6,98,94,19,49,67,33,65,67,67,47,67,11,3,93,19,64,86,53
5147,69,65,5,20,96,5,78,69,18,93,27,81,36,55,89,93,52,29,29,70
10881,95,26,26,35,46,75,2,79,28,68,89,64,41,51,52,93,79,52,15,4
5427,37,54,42,18,93,71,71,88,83,45,29,81,59,87,82,93,93,51,50,92
10275,68,11,96,53,43,20,62,39,61,55,6,21,10,94,21,93,61,2,77,97
5050,87,89,66,1,23,88,87,45,4,53,29,83,93,48,57,93,75,7,75,14
11015,16,19,21,48,13,84,7,64,92,98,91,15,28,41,17,93,15,61,81,37
10213,31,54,71,52,31,4,41,65,75,72,47,96,42,55,55,93,30,96,90,54
5458,49,95,34,95,49,17,80,17,83,82,49,65,81,43,23,94,91,9,68,61
10279,84,35,80,10,99,43,27,72,82,23,92,16,64,35,71,94,50,0,32,32
4979,55,83,98,32,36,48,87,0,37,94,62,46,69,16,56,94,72,24,86,54
5425,4,28,79,53,73,94,23,64,52,49,13,86,31,74,2,94,68,48,17,91
5475,39,88,58,86,82,49,51,20,20,34,39,55,29,12,15,94,96,4,34,3
10756,65,94,21,51,12,62,78,97,52,34,65,51,70,75,65,94,37,1,46,43
10900,26,40,62,36,47,75,72,73,94,38,73,89,85,3,6,94,42,69,21,79
10888,34,38,85,37,55,30,15,93,27,13,15,99,91,40,47,94,89,69,24,92
10990,8,81,36,56,58,65,59,37,29,78,61,4,35,8,81,95,10,68,44,63
4846,12,90,48,21,33,20,13,62,64,82,40,94,85,1,84,95,54,3,49,41
4808,51,82,5,86,44,21,69,22,20,35,34,64,80,14,49,95,23,3,64,64
5422,24,46,86,98,22,39,12,30,72,54,33,50,14,78,98,95,5,35,72,39
