,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
4837,41,21,22,95,27,25,87,28,32,59,21,68,74,51,67,4,93,9,64,88
5052,22,4,88,15,13,28,19,32,84,52,20,8,91,3,93,79,93,7,53,61
5210,8,93,6,8,98,48,57,20,29,71,11,12,2,25,82,49,93,28,95,96
4806,22,0,53,50,79,26,49,63,47,57,16,74,58,70,2,43,94,46,74,42
10116,61,99,5,40,81,5,8,42,49,74,12,65,46,33,97,98,94,31,29,14
4904,43,1,41,56,11,31,78,37,47,60,6,29,63,2,38,8,94,14,61,24
10042,16,14,59,10,96,76,48,2,8,17,15,4,4,59,45,76,94,18,95,75
5442,77,13,54,30,7,79,14,27,71,83,4,72,99,57,8,53,94,8,51,91
5320,95,45,33,54,35,72,42,90,27,39,5,33,30,64,86,82,94,52,9,58
4796,9,0,88,15,99,21,59,95,71,40,85,88,55,15,77,55,94,0,37,82
5250,8,98,93,46,33,39,23,56,99,73,36,84,35,27,38,62,94,35,36,64
10164,26,96,66,74,49,13,56,47,50,85,28,20,60,46,61,60,94,93,90,56
5501,89,62,70,3,31,22,40,3,1,38,56,10,41,4,52,86,95,36,10,95
5530,72,46,56,39,30,75,34,8,12,42,95,93,82,77,47,8,95,24,19,46
5083,39,39,73,8,69,14,74,66,97,1,20,48,25,16,44,54,95,51,83,41
10118,92,88,21,10,78,64,83,6,61,53,16,32,79,10,13,18,95,53,31,84
5465,8,70,27,58,45,61,51,59,5,85,91,69,6,60,94,34,95,39,5,85
5113,63,90,62,15,45,10,42,59,15,89,70,26,30,55,68,66,95,17,77,91
5351,92,60,87,97,32,85,5,44,13,75,86,4,57,43,12,51,95,31,93,5
5299,59,64,13,56,36,77,24,48,49,89,62,91,87,37,17,28,95,3,2,62
4947,82,0,30,62,56,86,92,77,42,10,38,79,30,74,96,72,95,5,74,50
4896,95,62,39,17,80,56,78,45,42,41,79,89,82,26,96,78,96,40,48,82
4966,17,6,7,16,42,41,51,39,95,0,11,77,22,13,96,50,96,42,90,31
4933,65,79,68,23,38,43,1,15,77,82,95,95,88,79,41,59,96,27,81,22
10179,54,89,0,30,79,47,36,78,56,18,28,38,49,49,60,37,96,49,42,78
4932,3,78,25,85,12,29,12,4,39,6,92,1,81,60,77,54,96,28,71,82
5448,2,28,69,13,42,84,7,5,55,17,83,65,18,20,69,0,96,16,54,1
5475,39,88,58,86,82,49,51,20,20,34,39,55,29,12,15,94,96,4,34,3
5157,76,11,51,94,1,57,64,89,62,50,6,48,9,80,13,91,96,6,65,32
5471,63,2,80,59,74,12,20,10,96,70,75,62,27,36,36,27,97,9,75,78
10299,26,11,98,87,2,96,36,80,79,25,39,49,38,82,45,1,97,59,25,77
5062,30,15,69,41,97,73,80,24,2,29,10,70,25,33,2,13,97,23,35,72
10224,80,74,90,88,73,18,20,10,3,16,50,81,23,5,55,54,97,30,2,39
4816,86,57,89,19,89,3,82,80,25,41,30,45,84,13,31,26,97,16,11,25
5528,91,56,53,58,17,26,73,25,73,92,53,72,17,35,6,9,97,16,28,3
4765,65,39,70,94,19,64,96,73,32,22,34,70,2,91,42,80,97,16,87,34
5544,84,5,55,58,60,86,14,52,67,29,60,83,77,56,42,30,97,50,20,98
10237,61,1,71,9,69,6,94,34,36,92,17,80,90,49,38,86,98,46,51,26
4852,47,19,56,15,31,85,39,56,1,63,0,45,61,93,4,15,98,14,69,28
10087,72,70,89,99,17,95,51,79,80,69,22,76,61,57,91,83,98,39,41,22
10290,89,59,98,57,91,23,56,20,23,87,59,97,81,60,69,71,98,28,92,31
4905,37,41,2,35,30,23,21,66,24,11,10,66,39,50,43,26,98,43,51,1
5089,22,15,32,97,29,97,44,62,65,32,71,73,93,21,65,84,98,17,78,33
10125,66,55,57,34,66,96,48,64,68,15,82,48,98,29,38,92,98,96,67,82
10203,47,43,47,7,21,13,69,42,59,25,61,80,66,80,92,63,98,97,74,80
4939,59,48,1,49,62,7,90,59,36,83,81,44,75,14,49,42,98,9,81,88
10264,20,63,43,1,37,65,85,56,11,91,75,35,35,50,11,59,98,4,67,5
5057,91,22,97,20,15,28,36,45,64,62,5,43,24,22,88,53,98,4,49,37
5526,22,95,43,47,63,76,50,20,29,1,0,93,97,83,65,6,98,37,78,88
4785,94,97,99,48,71,73,15,3,22,96,21,77,86,77,55,52,98,40,73,59
10171,78,86,38,44,46,20,91,83,70,99,43,64,36,59,56,75,98,60,95,87
5315,91,92,78,97,90,68,47,34,71,84,50,60,8,9,39,83,98,53,41,12
10209,54,74,36,51,56,27,84,34,73,24,56,88,88,20,20,65,98,62,25,41
5229,0,81,83,94,81,5,53,37,12,22,87,57,38,1,31,27,98,37,78,92
5293,38,91,7,13,21,87,14,60,80,18,55,82,34,0,87,75,99,31,54,56
5091,60,3,54,38,51,9,32,53,65,17,69,25,14,98,95,16,99,27,67,94
10048,24,39,49,28,52,23,44,99,17,74,89,46,19,19,8,72,99,33,86,98
5003,61,41,76,20,96,20,65,90,90,64,73,33,91,74,70,75,99,4,34,17
10189,98,35,88,12,10,31,66,57,34,83,65,3,26,1,34,33,99,66,87,68
5239,99,61,75,66,1,23,56,52,77,37,50,71,12,93,5,34,99,8,89,24
10301,30,30,99,44,16,58,96,95,15,59,13,57,36,11,94,32,36,71,30,83
10302,50,98,53,96,96,97,30,58,60,18,86,56,53,58,72,52,35,50,34,50
10303,83,44,23,94,37,16,50,33,55,21,80,64,14,44,72,72,61,47,29,98
10304,70,41,4,46,36,11,90,11,91,2,49,37,97,44,29,5,76,13,65,64
10305,98,68,88,58,39,10,75,49,44,34,55,33,6,92,10,10,93,54,91,4
10306,97,26,76,33,39,34,25,23,30,28,74,21,34,24,17,60,19,73,95,33
10307,5,90,41,72,4,50,89,25,45,65,42,8,28,55,46,5,88,19,16,44
10308,68,2,43,15,87,56,85,30,31,34,31,53,22,1,33,20,22,50,98,66
10309,40,26,37,40,98,7,19,89,85,18,46,36,16,55,61,90,60,22,9,33
10310,54,23,29,67,23,57,45,66,19,85,46,36,49,61,4,12,69,50,34,59
10311,49,3,8,48,15,70,67,30,61,59,51,12,45,81,66,97,64,10,4,7
10312,17,65,10,27,37,28,80,20,42,85,62,37,42,39,81,97,39,18,2,87
10313,58,97,53,71,88,59,99,30,95,45,59,83,25,99,60,57,47,59,20,13
10314,56,89,45,15,3,74,16,51,40,78,42,94,90,83,24,95,8,44,68,47
10315,82,47,92,28,10,32,16,28,31,81,26,73,45,13,99,15,21,82,30,78
10316,33,0,79,8,94,99,83,28,88,92,60,20,73,92,55,46,79,91,35,11
10317,82,10,37,2,49,10,75,55,27,3,32,33,58,11,7,43,34,18,83,44
10318,27,47,12,58,13,9,69,39,33,86,37,99,17,76,7,66,62,37,30,50
10319,5,83,59,70,65,17,34,31,39,36,61,29,11,0,0,77,77,77,78,53
10320,82,41,98,24,81,46,95,49,55,52,82,18,80,23,2,94,63,4,66,83
10321,52,40,52,8,15,5,28,47,21,35,57,53,26,30,29,19,53,23,99,41
10322,74,40,38,67,52,31,62,13,48,16,75,17,57,96,76,54,84,1,58,99
10323,5,58,54,97,76,27,66,6,23,69,21,29,38,66,72,18,28,8,22,73
10324,49,25,8,12,63,55,57,66,93,16,70,53,68,56,2,0,51,53,14,85
10325,38,73,4,60,66,71,48,40,98,96,94,16,34,86,38,26,10,91,10,49
10326,72,0,78,72,22,38,95,44,0,26,38,40,76,90,40,18,66,51,3,62
10327,77,61,49,76,8,3,28,5,20,13,82,10,65,9,44,58,46,64,61,58
10328,37,31,35,81,40,78,42,85,24,54,68,34,95,82,27,64,26,23,57,12
10329,36,12,17,76,46,98,94,84,19,1,20,8,32,84,59,22,9,49,13,92
10330,61,38,86,77,3,4,25,1,80,21,66,85,33,93,4,3,81,59,11,52
10331,23,93,60,78,94,65,83,11,70,14,32,81,12,39,59,32,93,13,5,11
10332,47,92,28,74,43,75,45,95,78,57,75,72,90,91,30,94,71,25,74,32
10333,8,23,55,10,65,53,92,62,31,22,6,53,50,40,86,75,45,55,87,1
10334,29,73,57,52,45,16,73,31,50,15,33,37,73,40,1,57,76,57,13,64
10335,24,78,39,24,37,55,11,85,56,51,61,27,17,7,99,21,80,34,86,84
10336,31,28,86,19,88,2,97,1,84,66,31,58,73,97,71,96,95,39,37,1
10337,0,28,38,40,29,14,92,1,66,55,19,84,8,28,85,99,45,3,47,26
10338,0,46,62,64,31,26,34,68,22,61,30,66,67,32,70,67,80,90,82,63
10339,3,97,55,39,40,22,38,81,33,36,93,89,37,22,43,79,59,49,35,6
10340,91,28,0,20,6,69,70,61,62,24,55,90,20,12,35,99,43,46,94,78
10341,82,33,12,93,71,87,81,97,44,81,60,46,98,58,23,12,89,57,57,6
10342,73,10,67,89,69,54,79,90,80,61,83,41,51,70,94,50,58,15,47,7
10343,8,19,94,71,12,46,62,37,58,45,71,69,28,63,19,34,44,16,88,70
10344,36,24,79,79,89,77,62,78,61,17,16,31,80,64,87,25,64,42,30,49
10345,40,32,31,52,89,0,43,94,5,61,11,6,39,7,71,76,64,91,89,58
10346,34,61,4,61,22,45,5,83,41,93,69,95,24,40,4,55,15,15,1,15
10347,42,80,86,76,11,95,68,85,5,52,25,90,88,47,6,16,31,84,4,51
10348,69,49,36,95,77,45,20,51,71,82,20,23,56,41,99,75,65,49,69,78
10349,39,58,13,42,70,45,56,11,29,14,97,15,71,20,76,35,2,84,1,70
10350,67,50,59,16,50,67,20,44,76,71,65,61,51,55,91,33,69,54,29,57
10351,47,25,2,35,14,56,65,35,80,27,21,56,56,13,69,67,16,72,96,90
10352,17,40,98,62,83,9,28,20,9,42,51,80,72,93,48,25,13,70,50,99
10353,75,23,61,52,91,39,78,58,22,89,19,94,17,28,11,75,27,69,37,50
10354,15,78,24,90,87,76,38,94,71,46,27,45,59,71,92,39,91,14,16,45
10355,73,2,59,97,65,38,25,80,29,83,51,93,65,26,43,49,68,18,14,93
10356,13,13,89,15,72,43,94,81,84,87,88,41,64,91,7,18,57,1,45,56
10357,84,10,84,82,70,87,6,14,93,66,75,60,81,19,5,67,80,61,79,76
10358,62,66,67,0,45,52,8,46,56,19,49,52,45,21,77,45,70,64,78,56
10359,34,93,23,85,27,48,1,55,86,92,78,87,21,36,83,20,85,67,15,41
10360,79,7,99,58,74,60,57,80,13,25,77,6,99,99,54,25,33,71,79,65
10361,10,83,9,99,50,92,30,16,23,62,62,69,3,53,74,76,25,59,22,35
10362,20,14,65,49,56,6,13,71,52,58,8,67,60,58,17,71,73,50,48,42
10363,70,36,82,82,85,27,85,1,28,40,6,81,0,73,82,3,64,17,38,63
10364,88,92,63,3,63,43,48,48,2,82,36,96,41,58,52,93,25,61,24,65
10365,65,46,99,21,4,91,70,81,12,35,34,80,98,68,82,58,87,54,54,61
10366,87,24,68,90,42,45,44,67,62,50,3,82,48,47,66,76,44,35,20,79
10367,47,0,37,56,39,6,87,96,69,81,68,66,79,93,60,17,44,49,37,32
10368,46,77,18,54,7,7,85,35,25,3,36,11,84,16,30,87,39,99,58,1
10369,0,58,88,50,98,13,64,75,65,52,0,81,6,21,27,67,25,74,57,1
10370,58,88,38,39,53,84,52,38,98,78,85,10,25,79,54,10,19,99,57,74
10371,39,18,25,47,33,3,17,64,83,54,82,37,39,5,6,15,30,87,28,56
10372,25,38,16,80,49,14,85,82,25,37,57,92,39,79,40,56,97,41,94,22
10373,42,98,48,84,88,97,45,84,60,21,21,78,89,48,5,86,2,47,42,17
10374,63,94,2,1,80,6,50,78,16,34,92,16,36,64,2,63,92,81,17,2
10375,87,43,11,19,4,42,5,16,20,79,36,22,89,19,65,71,75,48,17,27
10376,72,99,70,27,47,26,13,18,49,1,76,83,87,1,17,23,72,93,19,3
10377,89,82,81,92,76,7,49,35,65,5,15,89,24,48,55,29,72,33,42,60
10378,41,65,70,66,89,71,74,82,24,58,75,19,52,50,13,91,87,72,27,88
10379,6,12,34,44,57,82,15,53,36,84,64,77,57,64,49,29,45,83,7,27
10380,67,78,95,10,19,50,1,18,93,8,94,62,24,61,36,75,63,95,24,57
10381,55,82,41,66,46,89,80,98,45,39,41,67,43,50,55,77,59,3,90,19
10382,42,93,49,0,42,33,27,88,48,72,11,27,68,84,20,4,20,83,3,73
10383,12,42,59,1,49,81,79,87,51,46,78,61,60,23,62,25,35,18,4,67
10384,83,75,86,46,45,39,46,51,96,47,76,35,77,32,29,90,97,86,1,94
10385,15,21,24,45,1,23,37,60,85,8,39,27,22,87,15,13,48,44,34,15
10386,88,31,6,80,49,48,94,25,48,60,85,4,50,83,27,64,66,12,34,55
10387,24,92,15,96,8,55,4,43,9,4,64,51,94,27,34,8,38,94,44,89
10388,67,13,65,26,36,11,73,84,7,54,91,13,30,25,37,21,87,79,81,71
10389,42,28,6,55,17,48,81,60,82,32,0,79,3,73,42,24,65,83,55,16
10390,69,10,66,77,71,89,41,21,2,78,82,74,72,90,20,59,91,45,33,79
10391,62,47,67,1,46,22,86,79,37,28,22,50,96,82,7,94,99,97,38,31
10392,47,34,87,79,3,18,7,37,3,92,87,59,31,47,62,63,71,64,87,88
10393,62,27,0,84,57,69,70,39,33,86,41,99,24,7,63,98,97,45,32,55
10394,45,70,28,23,3,67,63,85,47,28,14,85,93,62,71,68,18,24,9,10
10395,64,24,65,37,14,79,16,25,34,48,42,78,20,39,77,72,55,89,32,78
10396,44,46,3,0,18,68,72,1,43,91,6,53,85,77,54,82,80,2,26,41
10397,25,63,41,99,8,55,65,96,36,70,67,13,22,29,84,95,94,32,25,36
10398,17,19,29,95,52,9,22,81,17,4,74,44,65,41,49,11,66,88,89,16
10399,60,63,52,36,97,15,76,0,10,79,98,50,10,97,69,66,48,1,15,36
10400,41,86,22,29,31,29,8,84,49,29,69,97,44,4,20,41,34,81,9,98
10401,32,52,89,6,65,21,59,66,79,76,19,34,83,32,56,65,56,7,69,5
10402,68,33,31,16,29,1,15,88,5,26,79,14,27,57,78,25,17,41,41,77
10403,40,81,77,82,47,19,77,70,94,65,98,87,80,81,32,77,19,12,69,95
10404,64,65,92,4,38,88,88,81,26,36,32,7,13,79,96,73,50,2,39,85
10405,34,72,97,74,30,66,97,49,59,72,85,22,28,20,85,13,73,16,56,48
10406,15,48,16,0,6,14,85,69,96,66,28,43,96,46,29,61,43,14,28,10
10407,23,81,93,89,35,93,99,72,93,69,21,71,91,2,81,5,31,32,86,60
10408,82,15,60,50,42,6,35,76,73,81,6,66,13,60,94,85,92,9,57,57
10409,40,38,59,52,71,86,17,77,64,22,64,77,18,22,76,72,11,95,8,22
10410,29,44,62,76,48,63,14,67,92,1,28,9,99,4,31,69,20,59,15,13
10411,87,21,82,94,18,21,10,45,41,72,24,79,68,44,32,86,88,94,50,29
10412,65,86,6,41,57,9,62,60,96,57,91,68,68,58,85,11,43,35,10,51
10413,22,71,14,41,51,19,97,48,90,88,90,33,50,30,29,33,88,28,25,84
10414,80,57,42,40,69,83,0,17,61,19,46,46,79,59,82,47,21,96,6,2
10415,20,34,42,16,21,49,84,53,86,64,71,5,90,28,29,98,71,30,97,39
10416,31,53,14,40,70,80,46,41,18,86,6,64,18,94,35,22,16,60,3,20
10417,98,88,72,79,71,36,76,23,11,63,46,37,21,87,65,77,2,86,37,11
10418,39,28,97,96,27,6,81,95,53,86,31,35,14,89,0,89,69,8,50,84
10419,81,26,81,20,71,11,65,95,58,31,58,99,39,16,39,18,24,77,28,14
10420,93,64,55,78,41,77,96,84,4,96,66,15,0,79,79,30,26,18,7,5
10421,0,60,15,36,6,71,36,24,81,91,90,84,88,40,12,56,36,75,17,91
10422,54,63,67,97,52,88,66,28,17,61,15,7,27,32,84,19,59,87,98,95
10423,74,24,90,61,38,85,50,60,70,87,13,94,25,42,98,73,84,71,86,92
10424,87,29,20,36,43,42,73,12,55,98,28,12,23,73,93,69,18,64,54,70
10425,74,94,7,36,91,60,42,38,60,73,74,31,40,19,91,10,43,92,24,23
10426,72,15,24,89,69,5,61,22,96,11,86,57,41,65,71,15,25,28,68,32
10427,0,10,50,81,0,93,40,21,47,1,6,69,89,95,28,17,34,93,92,1
10428,34,46,26,50,78,74,47,41,36,55,76,79,43,30,28,63,28,91,0,6
10429,58,57,49,69,27,43,8,10,70,67,7,53,12,41,66,86,49,24,88,70
10430,31,87,59,75,20,82,3,65,13,34,83,58,37,45,4,21,88,77,41,14
10431,75,79,63,29,87,33,16,35,10,46,25,38,81,95,2,8,42,80,49,53
10432,80,3,59,2,3,43,84,73,0,23,88,25,77,34,88,3,82,33,32,65
10433,94,41,86,56,7,88,35,77,89,38,39,93,98,75,86,3,71,85,21,18
10434,52,9,12,86,82,19,8,6,78,82,25,95,89,61,9,87,91,49,76,2
10435,12,3,52,89,46,18,43,75,71,65,63,29,78,34,71,42,97,62,22,91
10436,78,65,97,85,30,25,55,62,18,77,51,50,56,81,79,1,4,49,64,98
10437,59,46,59,72,5,81,83,59,10,40,28,42,29,33,25,59,84,10,57,67
10438,48,30,24,24,64,61,80,14,29,18,3,30,31,89,10,28,10,89,55,66
10439,68,18,52,52,19,92,83,52,24,38,16,35,84,84,26,82,0,98,58,67
10440,17,30,33,91,16,78,82,80,42,76,38,46,99,3,44,19,43,16,97,33
10441,19,65,78,29,36,75,37,5,39,84,63,63,23,27,23,28,57,13,9,72
10442,66,49,87,54,30,59,90,56,17,90,41,72,73,48,54,34,48,20,84,39
10443,84,58,24,47,77,9,91,57,70,52,64,86,37,34,76,41,82,49,34,65
10444,43,61,11,1,50,6,36,63,82,34,21,86,5,87,28,53,66,16,26,62
10445,37,1,36,20,66,4,69,46,63,6,46,13,5,47,27,67,43,24,53,91
10446,67,32,69,74,44,97,86,43,87,95,50,88,72,67,20,3,4,44,17,79
10447,43,35,30,84,99,64,47,70,53,42,5,31,57,11,61,96,0,55,84,46
10448,77,65,38,5,99,67,45,23,70,36,57,4,92,13,6,86,52,5,35,16
10449,44,81,50,26,64,40,11,82,7,95,73,75,83,62,20,89,71,32,27,35
10450,15,45,27,94,66,19,60,87,50,11,57,8,5,13,72,66,91,16,92,12
10451,87,7,50,57,85,14,27,40,99,72,5,11,75,8,15,11,68,71,46,57
10452,97,79,83,27,14,51,26,77,38,84,34,38,75,6,29,30,96,80,26,53
10453,53,35,43,96,23,10,3,67,56,82,76,85,84,59,2,93,88,74,37,69
10454,80,52,54,29,35,27,84,28,69,10,28,67,0,42,65,29,77,77,14,61
10455,54,94,69,22,10,43,72,90,75,0,58,99,27,94,83,49,66,56,77,76
10456,22,94,83,10,81,35,4,22,74,27,95,51,70,87,2,36,19,27,9,28
10457,9,40,1,18,56,10,51,34,66,61,26,0,22,5,96,14,63,94,72,62
10458,70,35,59,6,81,70,79,18,64,68,2,45,71,95,47,18,39,82,53,32
10459,27,34,20,5,16,56,77,65,60,90,73,84,23,65,83,21,14,41,62,1
10460,21,92,97,50,97,24,21,72,84,55,82,14,59,62,91,92,91,99,84,34
10461,15,19,27,82,99,76,1,49,91,86,17,39,62,25,83,84,47,54,90,88
10462,84,26,74,17,71,62,25,36,67,5,44,80,30,49,56,37,27,31,52,48
10463,24,35,83,80,71,96,5,82,72,72,46,71,27,29,44,33,87,48,94,4
10464,41,39,10,30,22,89,26,97,9,89,15,94,69,50,31,86,59,47,46,9
10465,71,71,45,13,94,81,3,91,89,28,31,68,37,70,14,94,66,74,43,29
10466,12,17,78,64,71,27,15,91,42,1,15,86,8,54,47,71,70,42,99,27
10467,58,14,82,3,93,17,19,2,6,1,27,75,86,45,99,38,32,82,25,43
10468,13,60,76,61,81,96,62,61,95,64,3,82,75,94,33,45,88,61,73,82
10469,52,90,60,23,82,67,70,30,60,42,65,6,80,11,82,57,18,88,91,22
10470,14,23,16,26,93,84,82,3,85,71,27,56,14,80,12,56,46,92,37,14
10471,36,14,12,30,25,55,56,41,10,49,94,29,22,90,36,14,69,8,12,32
10472,54,97,53,97,83,97,98,43,72,31,63,19,32,29,81,81,60,47,61,90
10473,98,94,29,73,99,17,0,80,84,17,59,96,93,38,16,15,27,49,76,47
10474,52,70,63,82,57,57,6,63,51,90,72,56,54,7,18,55,39,92,70,33
10475,59,40,71,51,84,35,67,54,25,94,97,44,81,30,54,88,8,86,61,7
10476,0,84,0,52,97,53,27,18,30,83,63,18,89,0,52,47,16,84,92,87
10477,23,89,20,64,65,53,52,77,21,25,20,20,39,63,85,33,83,55,35,7
10478,17,58,84,6,10,91,33,39,53,10,18,75,60,32,39,74,17,9,54,32
10479,57,47,24,50,68,78,34,70,39,20,93,22,72,59,34,47,23,65,17,69
10480,45,53,23,9,64,48,67,22,3,31,92,36,41,35,11,77,49,63,49,74
10481,55,52,71,95,30,79,60,21,19,66,50,41,9,64,0,81,92,51,82,44
10482,33,97,40,39,26,28,14,16,55,24,50,49,23,20,68,3,83,7,79,88
10483,90,99,69,15,22,80,71,87,57,22,45,64,84,14,82,23,24,50,43,74
10484,48,97,18,6,99,87,48,0,7,60,57,75,2,64,88,47,4,23,66,46
10485,53,37,83,10,51,61,89,96,0,98,91,86,78,77,46,53,30,33,80,2
10486,22,1,79,75,80,2,65,4,45,31,74,24,88,62,98,91,93,43,44,72
10487,89,23,96,1,21,45,16,45,79,75,58,8,10,63,25,93,79,80,20,95
10488,93,63,27,79,52,53,71,84,31,34,48,66,46,73,4,49,45,69,15,34
10489,19,29,1,19,39,88,21,18,73,69,0,39,14,14,59,46,31,1,82,20
10490,37,77,52,78,85,47,98,70,34,64,47,62,74,23,64,97,26,28,89,69
10491,77,57,78,10,37,47,94,33,27,69,36,91,27,52,69,62,32,63,74,11
10492,5,35,58,2,96,49,82,92,43,51,13,7,41,46,33,79,47,81,46,97
10493,15,28,51,71,36,93,82,30,94,64,27,51,29,77,64,41,16,64,96,83
10494,67,40,37,95,52,95,59,41,86,42,31,39,52,8,84,36,93,16,79,43
10495,85,90,44,34,84,85,38,50,98,48,48,59,79,13,75,14,34,65,50,26
10496,15,85,80,63,57,99,14,19,0,25,4,6,59,40,90,51,84,81,44,5
10497,42,40,49,45,8,52,26,74,72,68,91,98,10,62,89,21,60,97,24,74
10498,40,58,2,21,5,16,39,77,36,49,44,11,85,46,30,51,71,8,73,26
10499,73,0,80,48,64,79,89,69,20,30,27,66,34,29,18,77,80,55,74,67
10500,87,38,62,57,28,56,4,83,13,73,59,81,78,61,52,77,46,21,81,73
10501,75,68,66,55,30,66,35,77,71,14,45,60,68,39,21,68,55,73,74,39
10502,48,20,46,65,2,85,56,4,8,38,27,28,52,29,27,42,23,57,15,64
10503,51,32,10,38,48,15,44,45,38,0,14,43,60,18,57,44,62,86,22,28
10504,70,34,66,54,76,89,98,51,75,53,92,24,55,13,69,71,67,29,86,22
10505,73,47,10,59,75,49,44,50,78,97,9,2,28,80,37,72,68,75,13,66
10506,56,94,41,45,46,96,91,48,14,49,70,17,75,46,95,91,55,25,15,83
10507,99,13,86,17,26,46,4,58,74,72,71,7,57,95,11,56,49,86,93,95
10508,4,92,15,62,57,77,27,5,75,17,13,49,49,80,42,67,0,26,14,27
10509,33,82,70,71,12,4,65,83,73,58,76,65,26,1,22,65,22,24,5,34
10510,48,88,91,72,83,81,60,57,45,90,60,37,60,0,43,78,85,39,76,65
10511,48,55,39,16,80,88,49,80,15,64,49,36,92,76,27,65,30,74,53,74
10512,51,3,81,69,87,51,61,26,13,88,78,73,32,1,17,86,43,21,8,50
10513,25,73,1,61,78,22,18,98,69,85,33,99,44,63,70,76,7,57,86,87
10514,94,71,10,58,41,82,65,35,87,77,48,33,62,12,2,86,29,20,32,39
10515,45,6,94,36,92,31,31,6,81,53,24,68,20,4,42,9,37,92,74,68
10516,77,41,6,20,46,80,79,39,7,51,57,94,40,90,27,17,47,14,27,4
10517,32,77,46,27,41,44,27,5,61,59,80,86,84,64,67,62,20,68,19,93
10518,30,75,23,33,95,7,16,13,21,37,74,31,34,15,30,20,59,70,52,47
10519,99,61,42,49,16,49,7,26,65,43,85,82,75,40,36,94,63,36,84,3
10520,37,53,33,54,91,81,17,93,68,61,44,30,48,62,57,77,86,9,24,90
10521,41,8,8,77,4,21,1,25,92,32,54,88,32,50,89,34,88,98,82,99
10522,68,23,11,52,27,39,77,61,23,74,13,25,59,68,95,71,7,50,30,84
10523,99,68,90,52,10,69,64,20,53,54,46,84,7,5,95,71,63,49,26,1
10524,71,74,75,93,39,86,38,79,57,58,94,74,42,15,99,42,39,24,11,59
10525,74,48,56,91,2,12,42,98,42,47,52,81,62,25,12,33,34,33,80,26
10526,94,97,29,14,81,62,14,71,44,50,88,16,13,70,49,21,57,22,35,69
10527,47,12,12,93,40,69,44,87,52,26,73,58,85,89,83,76,43,64,67,31
10528,94,22,6,23,54,54,15,27,55,58,61,63,1,0,34,64,64,52,5,15
10529,93,38,45,64,21,30,26,22,99,74,83,85,45,29,78,68,5,28,47,16
10530,73,36,90,65,63,26,69,42,73,87,47,30,13,29,78,31,13,92,2,17
10531,13,34,77,50,83,83,3,0,48,20,84,99,56,53,54,85,3,98,8,56
10532,22,12,29,32,49,3,74,48,71,77,11,51,1,59,85,56,69,24,95,18
10533,75,18,30,20,47,49,48,46,99,77,4,16,48,38,29,8,68,68,98,34
10534,52,99,44,22,99,66,71,19,95,7,25,29,71,99,82,61,86,60,27,63
10535,17,35,83,46,4,14,62,52,96,90,67,40,44,87,37,60,84,11,61,21
10536,96,0,50,54,1,20,28,77,40,17,16,78,7,19,84,61,64,87,90,4
10537,51,30,53,9,15,16,2,26,11,31,64,22,86,12,86,50,43,34,48,47
10538,34,10,47,17,50,28,17,81,80,75,22,83,71,99,62,53,24,52,12,49
10539,85,42,62,70,80,56,26,21,80,40,14,46,92,24,87,28,71,93,94,61
10540,88,35,44,62,84,17,51,44,24,76,82,42,12,36,99,27,41,92,18,44
10541,7,2,12,57,80,20,44,70,29,75,30,53,31,34,11,46,50,93,6,63
10542,99,0,32,39,42,42,22,81,25,57,87,20,59,31,51,3,21,67,4,76
10543,25,86,69,19,55,31,39,55,16,20,57,30,76,41,47,56,31,64,81,62
10544,20,47,57,67,45,72,82,72,75,43,28,83,48,83,53,22,96,70,75,33
10545,4,17,31,38,76,36,82,35,49,37,43,24,40,46,46,64,63,68,31,55
10546,25,80,16,59,67,17,84,56,92,81,92,83,28,82,19,55,16,84,16,55
10547,51,86,43,95,63,7,51,58,87,3,48,95,84,84,77,80,92,1,18,13
10548,7,53,14,42,37,11,26,63,24,6,4,43,43,91,83,44,54,37,47,31
10549,0,73,9,9,13,51,30,92,77,50,50,3,49,51,90,27,43,48,42,21
10550,70,5,59,29,84,95,76,7,91,67,70,20,15,9,69,97,9,92,80,56
10551,40,77,60,55,48,64,72,11,31,20,47,64,52,17,98,4,67,95,48,59
10552,62,96,50,56,29,20,74,67,86,49,65,8,90,25,20,94,70,57,7,11
10553,88,60,46,69,15,43,99,95,72,69,6,97,18,82,2,64,42,14,84,7
10554,98,72,77,26,17,41,69,97,59,90,96,1,75,56,94,31,99,96,48,89
10555,36,5,16,32,10,51,76,17,6,51,95,60,71,10,52,29,62,21,22,52
10556,16,82,32,81,26,34,92,51,22,70,78,61,43,76,1,58,1,97,98,89
10557,62,48,24,45,41,64,84,43,73,45,20,13,7,29,94,39,99,81,49,23
10558,98,50,96,35,96,88,98,26,6,89,77,44,57,79,71,81,51,46,94,2
10559,32,6,49,12,16,69,88,74,96,30,64,17,48,64,7,95,70,12,51,7
10560,81,53,40,22,23,72,87,68,91,54,56,98,70,6,84,55,94,52,29,33
10561,90,36,51,93,56,67,59,49,45,20,28,51,19,10,99,14,69,1,63,5
10562,27,16,44,55,68,95,43,72,64,87,66,37,19,5,16,25,87,41,73,86
10563,38,64,98,14,76,36,97,69,39,80,4,1,40,16,47,43,69,73,54,28
10564,6,4,15,58,33,73,33,10,92,45,52,32,67,95,15,63,46,41,16,91
