name,0.csv,1.csv,10.csv,11.csv,12.csv,13.csv,14.csv,15.csv,16.csv,17.csv,18.csv,19.csv,2.csv,20.csv,21.csv,22.csv,23.csv,24.csv,25.csv,26.csv,27.csv,28.csv,29.csv,3.csv,30.csv,31.csv,32.csv,33.csv,34.csv,35.csv,36.csv,37.csv,38.csv,39.csv,4.csv,40.csv,41.csv,42.csv,43.csv,44.csv,45.csv,46.csv,47.csv,48.csv,49.csv,5.csv,50.csv,51.csv,52.csv,53.csv,54.csv,55.csv,56.csv,57.csv,58.csv,59.csv,6.csv,60.csv,61.csv,62.csv,63.csv,64.csv,65.csv,66.csv,67.csv,68.csv,69.csv,7.csv,70.csv,71.csv,72.csv,73.csv,74.csv,75.csv,76.csv,77.csv,78.csv,79.csv,8.csv,9.csv
65.csv,0.0754167,0.0786957,0.0786957,0.0826822,0.0786957,0.073913,0.073913,0.0850699,0.0850699,0.0850699,0.0877356,0.0850699,0.0822727,0.0891209,0.0952158,0.0834066,0.0834066,0.0952158,0.0891209,0.0891209,0.0891209,0.0895538,0.0894541,0.0786957,0.0891209,0.0781685,0.0818817,0.0918071,0.087634,0.0878142,0.0781685,0.0878142,0.087634,0.0897282,0.0786957,0.0186418,0.0210317,0.0517181,0.0805657,0.0768279,0.0603749,0.0857351,0.0784791,0.0868392,0.0869983,0.0786957,0.0908565,0.0841217,0.113072,0.0839727,0.0871669,0.10197,0.101148,0.121065,0.143345,0.213911,0.0786957,0.255931,0.169129,0.414076,0.697651,0.880815,1,0.172207,0.0781194,0.011708,0.0688166,0.0786957,0.0749491,0.160075,0.132809,0.181938,0.149276,0.0159285,0.0703894,0.0685974,0.00694444,0.00694444,0.0786957,0.0786957
66.csv,0.0765217,0.08,0.08,0.0846833,0.08,0.0754545,0.0754545,0.0864957,0.0864957,0.0864957,0.090508,0.0864957,0.0838095,0.0908205,0.0849872,0.0853205,0.0853205,0.0849872,0.0908205,0.0908205,0.0908205,0.0908205,0.0911146,0.08,0.0908205,0.0798205,0.0820961,0.093641,0.0891819,0.085821,0.0798205,0.085821,0.0891819,0.0857747,0.08,0.0187075,0.0240546,0.0442268,0.0679739,0.0699581,0.0543384,0.0837962,0.0664623,0.0919059,0.0892943,0.08,0.0890106,0.0888305,0.116865,0.0859224,0.084846,0.123491,0.116412,0.153771,0.163584,0.291932,0.08,0.347879,0.662222,0.29131,0.216542,0.175971,0.172207,1,0.44709,0.0915344,0.348822,0.08,0.235026,0.701728,0.384452,0.363095,0.312108,0.00454545,0.153602,0.155599,0.00878349,0.00878349,0.08,0.08
67.csv,0.0345833,0.036087,0.036087,0.0381643,0.036087,0.033913,0.033913,0.0388928,0.0388928,0.0388928,0.040668,0.0388928,0.0377273,0.0407448,0.0379399,0.0383639,0.0383639,0.0379399,0.0407448,0.0407448,0.0407448,0.0407448,0.0406048,0.036087,0.0407448,0.0359829,0.0364856,0.0419658,0.0400583,0.03911,0.0359829,0.03911,0.0400583,0.0410536,0.036087,0.0113636,0.0206612,0.0315442,0.0306203,0.0256714,0.0257158,0.0326561,0.0291796,0.0379243,0.0345709,0.036087,0.0342203,0.0372122,0.0527351,0.0372126,0.0392908,0.0582013,0.0550356,0.0735005,0.0798749,0.184704,0.036087,0.255102,0.325964,0.186291,0.125069,0.0793189,0.0781194,0.44709,1,0.204762,0.780952,0.036087,0.426304,0.313547,0.171706,0.0886336,0.0772719,0.00952381,0.27381,0.295652,0,0,0.036087,0.036087
68.csv,0.00708333,0.0073913,0.0073913,0.00818182,0.0073913,0.00695652,0.00695652,0.00796037,0.00796037,0.00796037,0.00786325,0.00796037,0.00772727,0.00833944,0.00805775,0.00786325,0.00786325,0.00805775,0.00833944,0.00833944,0.00833944,0.00833944,0.00843014,0.0073913,0.00833944,0.00738706,0.00694939,0.00858364,0.00819347,0.0077498,0.00738706,0.0077498,0.00819347,0.00820679,0.0073913,0.0113636,0.012987,0.0135198,0.011834,0.0112336,0.0143641,0.00924001,0.0106689,0.00904886,0.00955607,0.0073913,0.010663,0.00890071,0.0104467,0.00825122,0.00874271,0.00927605,0.00899022,0.0105144,0.0119206,0.00595238,0.0073913,0.00952381,0.00680272,0.015873,0.0147727,0.0110723,0.011708,0.0915344,0.204762,1,0.0238095,0.0073913,0.0190476,0.0641222,0.035119,0,0.0047619,0,0.0227273,0.0144928,0,0,0.0073913,0.0073913
69.csv,0.0283333,0.0295652,0.0295652,0.0327273,0.0295652,0.0278261,0.0278261,0.0318415,0.0318415,0.0318415,0.0337949,0.0318415,0.0309091,0.0333578,0.0308529,0.031453,0.031453,0.0308529,0.0333578,0.0333578,0.0333578,0.0333578,0.0331337,0.0295652,0.0333578,0.0295482,0.0302652,0.0343346,0.0327739,0.0320713,0.0295482,0.0320713,0.0327739,0.0340618,0.0295652,0.00649351,0.0136364,0.0192365,0.0210777,0.0156983,0.0146821,0.0232355,0.0198635,0.0277171,0.0238542,0.0295652,0.0222043,0.0272155,0.0410802,0.0278316,0.0301751,0.0477441,0.0447581,0.0627509,0.0679549,0.191534,0.0295652,0.273243,0.344388,0.180952,0.113458,0.0706201,0.0688166,0.348822,0.780952,0.0238095,1,0.0295652,0.5,0.242883,0.133908,0.0912698,0.0746119,0.0119048,0.318182,0.365217,0,0,0.0295652,0.0295652
7.csv,0.912101,0.957706,0.970434,0.874205,0.962487,0.911167,0.906432,0.873755,0.86708,0.865826,0.795664,0.864861,0.905034,0.812918,0.750604,0.764094,0.763881,0.749239,0.812672,0.81186,0.810515,0.773753,0.766322,0.956877,0.810096,0.714858,0.640493,0.77353,0.739898,0.668754,0.714804,0.668754,0.739818,0.586118,0.955648,0.0286963,0.0495659,0.103044,0.286088,0.280001,0.193751,0.370001,0.253914,0.375653,0.352175,0.966493,0.316087,0.350834,0.321739,0.376251,0.530001,0.435217,0.423913,0.31,0.284091,0.06,0.967915,0.0377273,0.0531818,0.0668182,0.115217,0.0904348,0.0786957,0.08,0.036087,0.0073913,0.0295652,1,0.0369565,0.114545,0.206818,0.0672727,0.0772727,0.00727273,0.0283333,0.0204,0.0068,0.0068,0.967915,0.980303
70.csv,0.0354167,0.0369565,0.0369565,0.0399733,0.0369565,0.0347826,0.0347826,0.0398019,0.0398019,0.0398019,0.0432845,0.0398019,0.0386364,0.0416972,0.0395808,0.0393162,0.0393162,0.0395808,0.0416972,0.0416972,0.0416972,0.0416972,0.0415571,0.0369565,0.0416972,0.0369353,0.0379665,0.0429182,0.0409674,0.042603,0.0369353,0.042603,0.0409674,0.0441331,0.0369565,0.0170455,0.0206612,0.0345864,0.0339143,0.0314126,0.0183701,0.0336157,0.0352323,0.0367972,0.0326992,0.0369565,0.0320226,0.0351491,0.04842,0.0345496,0.0367541,0.0457268,0.0444788,0.0533362,0.059687,0.0862193,0.0369565,0.115079,0.189418,0.0842491,0.0652079,0.0731321,0.0749491,0.235026,0.426304,0.0190476,0.5,0.0369565,1,0.183102,0.116298,0.0933233,0.0809001,0.0190476,0.763636,0.547826,0.182609,0.182609,0.0369565,0.0369565
71.csv,0.109565,0.114545,0.114545,0.12085,0.114545,0.107727,0.107727,0.123419,0.123419,0.123419,0.129513,0.123419,0.12,0.12959,0.120934,0.12209,0.12209,0.120934,0.12959,0.12959,0.12959,0.12959,0.129648,0.114545,0.12959,0.11409,0.114003,0.133692,0.127326,0.122241,0.11409,0.122241,0.127326,0.120444,0.114545,0.0167258,0.0213613,0.0522407,0.0884622,0.0949836,0.0718024,0.11662,0.0865823,0.123378,0.118315,0.114545,0.116246,0.117515,0.148126,0.111754,0.117114,0.156455,0.145543,0.182184,0.183129,0.227943,0.114545,0.253943,0.464155,0.242026,0.215822,0.168094,0.160075,0.701728,0.313547,0.0641222,0.242883,0.114545,0.183102,1,0.548277,0.349195,0.314003,0.00666667,0.122598,0.113929,0.00890269,0.00890269,0.114545,0.114545
72.csv,0.197826,0.206818,0.206818,0.217417,0.206818,0.193636,0.193636,0.223748,0.223748,0.223748,0.235642,0.223748,0.216667,0.234936,0.21993,0.220436,0.220436,0.21993,0.234936,0.234936,0.234936,0.235717,0.234638,0.206818,0.234936,0.208936,0.211433,0.242628,0.231074,0.22673,0.208936,0.22673,0.231074,0.211976,0.206818,0.0282702,0.0416238,0.082706,0.159882,0.157817,0.129105,0.195004,0.146023,0.203517,0.193754,0.206818,0.186674,0.194626,0.206381,0.187678,0.211257,0.231992,0.221089,0.23353,0.235697,0.152463,0.206818,0.144618,0.254339,0.158839,0.191074,0.150064,0.132809,0.384452,0.171706,0.035119,0.133908,0.206818,0.116298,0.548277,1,0.322218,0.314478,0.0351508,0.080666,0.072835,0.0131342,0.0131342,0.206818,0.206818
73.csv,0.0643478,0.0672727,0.0672727,0.0709171,0.0672727,0.0631818,0.0631818,0.072674,0.072674,0.072674,0.0762759,0.072674,0.0704762,0.0763077,0.0716861,0.0718077,0.0718077,0.0716861,0.0763077,0.0763077,0.0763077,0.0767707,0.0769765,0.0672727,0.0763077,0.0673077,0.0741754,0.0786154,0.0748718,0.075669,0.0673077,0.075669,0.0748718,0.077929,0.0672727,0.0256133,0.029932,0.0426174,0.0653415,0.0643962,0.0520915,0.0678388,0.0635703,0.0775603,0.0791207,0.0672727,0.077562,0.0749413,0.115808,0.0742781,0.074064,0.103455,0.0957244,0.128249,0.129743,0.24098,0.0672727,0.282273,0.463182,0.225714,0.172307,0.183203,0.181938,0.363095,0.0886336,0,0.0912698,0.0672727,0.0933233,0.349195,0.322218,1,0.777172,0.109028,0.092562,0.0971893,0.0108696,0.0108696,0.0672727,0.0672727
74.csv,0.073913,0.0772727,0.0772727,0.0813853,0.0772727,0.0809524,0.0809524,0.0836386,0.0836386,0.0836386,0.087508,0.0836386,0.0809524,0.0878205,0.0825502,0.0823205,0.0823205,0.0825502,0.0878205,0.0878205,0.0878205,0.0882751,0.0873728,0.0772727,0.0878205,0.0768205,0.0836877,0.090641,0.0863248,0.0868179,0.0768205,0.0868179,0.0863248,0.0865971,0.0772727,0.0217164,0.0232843,0.041007,0.068203,0.0680477,0.054148,0.0758114,0.068176,0.086315,0.0861581,0.0772727,0.0831651,0.0834133,0.120029,0.0823511,0.0836989,0.11014,0.100695,0.131948,0.133621,0.200714,0.0772727,0.22197,0.372727,0.18587,0.145985,0.152029,0.149276,0.312108,0.0772719,0.0047619,0.0746119,0.0772727,0.0809001,0.314003,0.314478,0.777172,1,0.0938862,0.079379,0.0821932,0.0126482,0.0126482,0.0772727,0.0772727
75.csv,0.00695652,0.00727273,0.00727273,0.00761905,0.00727273,0.00761905,0.00761905,0.00786325,0.00786325,0.00786325,0.00858974,0.00786325,0.00761905,0.00825641,0.00796064,0.00775641,0.00775641,0.00796064,0.00825641,0.00825641,0.00825641,0.00875641,0.00825641,0.00727273,0.00825641,0.00725641,0.00872053,0.00851282,0.00810745,0.00972411,0.00725641,0.00972411,0.00810745,0.0114969,0.00727273,0.0238095,0.0136054,0.010239,0.00992652,0.0103331,0.0065018,0.00888303,0.00858345,0.0111571,0.0107691,0.00727273,0.00990106,0.0108982,0.0141954,0.0109893,0.0101622,0.0112584,0.0101291,0.0110312,0.0108286,0.0125,0.00727273,0.01,0.00714286,0.00555556,0.0123016,0.0146956,0.0159285,0.00454545,0.00952381,0,0.0119048,0.00727273,0.0190476,0.00666667,0.0351508,0.109028,0.0938862,1,0.0227273,0.0289855,0.0434783,0.0434783,0.00727273,0.00727273
76.csv,0.0272,0.0283333,0.0283333,0.0304177,0.0283333,0.0266667,0.0266667,0.0304571,0.0304571,0.0304571,0.0330536,0.0304571,0.0295652,0.0318415,0.0307659,0.0300233,0.0300233,0.0307659,0.0318415,0.0318415,0.0318415,0.0318415,0.0316276,0.0283333,0.0318415,0.0282051,0.0312135,0.0327739,0.0313489,0.0357717,0.0282051,0.0357717,0.0313489,0.0371634,0.0283333,0.0194805,0.0181818,0.0342209,0.030175,0.0287421,0.0159702,0.029733,0.0310078,0.0330089,0.0305658,0.0283333,0.0307432,0.0314149,0.0430878,0.0302013,0.0318872,0.0369902,0.0359753,0.0431228,0.0494141,0.085124,0.0283333,0.116883,0.0929293,0.082989,0.0607845,0.068632,0.0703894,0.153602,0.27381,0.0227273,0.318182,0.0283333,0.763636,0.122598,0.080666,0.092562,0.079379,0.0227273,1,0.717391,0.23913,0.23913,0.0283333,0.0283333
77.csv,0.0196154,0.0204,0.0204,0.0220751,0.0204,0.0192,0.0192,0.021891,0.021891,0.021891,0.0237124,0.021891,0.02125,0.0228428,0.0220712,0.0215385,0.0215385,0.0220712,0.0228428,0.0228428,0.0228428,0.0228428,0.0225615,0.0204,0.0228428,0.0202341,0.0220118,0.0235117,0.0225321,0.0249626,0.0202341,0.0249626,0.0225321,0.0258087,0.0204,0.0217391,0.0144928,0.0256166,0.021802,0.0188586,0.0143977,0.021051,0.0217115,0.0233214,0.0222737,0.0204,0.0227994,0.0229325,0.0359212,0.0230012,0.023599,0.0306097,0.0297155,0.0377824,0.0414064,0.0898551,0.0204,0.128364,0.0990338,0.0869565,0.0588087,0.0667697,0.0685974,0.155599,0.295652,0.0144928,0.365217,0.0204,0.547826,0.113929,0.072835,0.0971893,0.0821932,0.0289855,0.717391,1,0.333333,0.333333,0.0204,0.0204
78.csv,0.00653846,0.0068,0.0068,0.00708333,0.0068,0.0064,0.0064,0.00729701,0.00729701,0.00729701,0.00790412,0.00729701,0.00708333,0.00761427,0.00735707,0.00717949,0.00717949,0.00735707,0.00761427,0.00761427,0.00761427,0.00761427,0.00769709,0.0068,0.00761427,0.0067447,0.00785735,0.00783724,0.00751068,0.00931765,0.0067447,0.00931765,0.00751068,0.0099702,0.0068,0.0217391,0.0124224,0.0124542,0.00904795,0.00918691,0.00590829,0.00948538,0.0101619,0.0101337,0.0100248,0.0068,0.0101696,0.00993679,0.00695785,0.00928442,0.00879912,0.00747875,0.007974,0.00902299,0.00936012,0.00543478,0.0068,0.00869565,0.00621118,0.00483092,0.00538194,0.00641026,0.00694444,0.00878349,0,0,0,0.0068,0.182609,0.00890269,0.0131342,0.0108696,0.0126482,0.0434783,0.23913,0.333333,1,1,0.0068,0.0068
79.csv,0.00653846,0.0068,0.0068,0.00708333,0.0068,0.0064,0.0064,0.00729701,0.00729701,0.00729701,0.00790412,0.00729701,0.00708333,0.00761427,0.00735707,0.00717949,0.00717949,0.00735707,0.00761427,0.00761427,0.00761427,0.00761427,0.00769709,0.0068,0.00761427,0.0067447,0.00785735,0.00783724,0.00751068,0.00931765,0.0067447,0.00931765,0.00751068,0.0099702,0.0068,0.0217391,0.0124224,0.0124542,0.00904795,0.00918691,0.00590829,0.00948538,0.0101619,0.0101337,0.0100248,0.0068,0.0101696,0.00993679,0.00695785,0.00928442,0.00879912,0.00747875,0.007974,0.00902299,0.00936012,0.00543478,0.0068,0.00869565,0.00621118,0.00483092,0.00538194,0.00641026,0.00694444,0.00878349,0,0,0,0.0068,0.182609,0.00890269,0.0131342,0.0108696,0.0126482,0.0434783,0.23913,0.333333,1,1,0.0068,0.0068
8.csv,0.925245,0.971507,0.958138,0.904762,0.954777,0.904521,0.902666,0.901419,0.88414,0.879333,0.804202,0.873959,0.914049,0.817744,0.754403,0.767474,0.766275,0.751138,0.816439,0.814963,0.812062,0.775352,0.767702,0.96609,0.81101,0.715772,0.640596,0.774705,0.741017,0.668857,0.715456,0.668857,0.740598,0.586174,0.960662,0.0286975,0.0495671,0.103045,0.286089,0.280002,0.193752,0.370002,0.253915,0.375654,0.352176,0.996032,0.316087,0.350835,0.321739,0.376252,0.530002,0.435217,0.423913,0.31,0.284091,0.06,1,0.0377273,0.0531818,0.0668182,0.115217,0.0904348,0.0786957,0.08,0.036087,0.0073913,0.0295652,0.967915,0.0369565,0.114545,0.206818,0.0672727,0.0772727,0.00727273,0.0283333,0.0204,0.0068,0.0068,1,0.960858
9.csv,0.90921,0.95467,0.980627,0.867483,0.969386,0.916356,0.909272,0.867317,0.863202,0.862514,0.793659,0.862129,0.903051,0.811652,0.749653,0.76326,0.763175,0.748796,0.811553,0.811004,0.810136,0.773362,0.765989,0.954352,0.809877,0.714638,0.64047,0.773229,0.73961,0.668731,0.714617,0.668731,0.739577,0.586106,0.953825,0.0286961,0.0495656,0.103044,0.286087,0.28,0.19375,0.37,0.253913,0.375653,0.352174,0.959996,0.316087,0.350834,0.321739,0.37625,0.53,0.435217,0.423913,0.31,0.284091,0.06,0.960858,0.0377273,0.0531818,0.0668182,0.115217,0.0904348,0.0786957,0.08,0.036087,0.0073913,0.0295652,0.980303,0.0369565,0.114545,0.206818,0.0672727,0.0772727,0.00727273,0.0283333,0.0204,0.0068,0.0068,0.960858,1
